entity_id,group,outcome,model,AUROC,AUPRC,Brier,sensitivity,specificity,PPV,NPV,threshold,threshold_strategy,N,events,TP,FP,TN,FN
v2|S2|overall|bert_finetuned,overall,y_S2,bert_finetuned,0.8011571582683785,0.14780493763101638,0.19834769909388816,0.6814159292035398,0.775874274387654,0.08865860679332183,0.9870317002881844,0.5255423188209534,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,154,1583,5480,72
v2|S2|overall|mlp_plr,overall,y_S2,mlp_plr,0.9151304504716715,0.3262533825983404,0.12759589287426573,0.827433628318584,0.8616735098400113,0.16065292096219932,0.9936326530612245,0.6264399886131287,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,187,977,6086,39
v2|S2|overall|ft_transformer,overall,y_S2,ft_transformer,0.9078971932756896,0.28478285762297423,0.11764602129543447,0.7964601769911505,0.8462409740903298,0.14218009478672985,0.9923626099950191,0.5285149216651917,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,180,1086,5977,46
v2|S2|overall|cnn_1d,overall,y_S2,cnn_1d,0.8522751619745929,0.22476903531330075,0.12598551877595862,0.7699115044247787,0.8357638397281608,0.13043478260869565,0.9912678421494543,0.44447949528694153,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,174,1160,5903,52
v2|S2|overall|tabpfn,overall,y_S2,tabpfn,0.8809967561228337,0.2421050430430059,0.026241262051381328,0.7743362831858407,0.8162253999716834,0.11880515953835709,0.9912310866574966,0.030058817006647587,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,175,1298,5765,51
v2|S2|overall|tabicl,overall,y_S2,tabicl,0.8675755119224076,0.21873561176177975,0.026781228916528295,0.7654867256637168,0.8145264052102505,0.11665542818610924,0.9908715122287289,0.04261652403511107,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,173,1310,5753,53
v2|S2|overall|stacking,overall,y_S2,stacking,0.9138035806690481,0.31373462531171775,0.11573138833659806,0.8053097345132744,0.8534617018264193,0.1495480690221857,0.9927536231884058,0.5171122216501981,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,226,182,1035,6028,44
v2|S3|overall|rSI_sMS,overall,y_S3,rSI_sMS,0.5765255644790812,0.3635293612408893,0.24812148521631175,0.5556088207094918,0.5554487795502595,0.33381336405529954,0.7571391144878177,0.5061753229532647,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1159,2313,2890,927
v2|S3|overall|logistic_regression,overall,y_S3,logistic_regression,0.7468057645775198,0.529135567971823,0.19916109603156326,0.6845637583892618,0.6897943494137997,0.46942800788954636,0.8450671061926065,0.4743791265187782,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1428,1614,3589,658
v2|S3|overall|catboost,overall,y_S3,catboost,0.7740755066265517,0.5878675355769589,0.18689543074300202,0.700862895493768,0.7082452431289641,0.4906040268456376,0.8551868182873057,0.4799694251742051,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1462,1518,3685,624
v2|S3|overall|xgboost,overall,y_S3,xgboost,0.774631734881178,0.5882793582914931,0.1631788148043103,0.7003835091083414,0.7067076686527004,0.48911951791094743,0.8547187354718735,0.2966689467430115,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1461,1526,3677,625
v2|S3|overall|lightgbm,overall,y_S3,lightgbm,0.7725109361458808,0.5861788069283926,0.1636973984871463,0.6975071907957814,0.7044013069383048,0.4861343133979285,0.8531191806331471,0.29838429912010783,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1455,1538,3665,631
v2|S3|overall|bert_finetuned,overall,y_S3,bert_finetuned,0.696294858283876,0.49642915040718383,0.21074310692589987,0.6375838926174496,0.6313665193157794,0.40948275862068967,0.8129175946547884,0.5043104290962219,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1330,1918,3285,756
v2|S3|overall|mlp_plr,overall,y_S3,mlp_plr,0.7661368846684623,0.5699525186136729,0.19274663497910804,0.6864813039309684,0.6997885835095138,0.47828991315965264,0.8477299185098952,0.49292850494384766,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,2086,1432,1562,3641,654
