group,city,feature,n,missing_n,missing_rate
surgery,新北,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_反應時間分,10906,15,0.0013753896937465616
surgery,新北,MISS_EMT_反應時間分,10906,0,0.0
surgery,新北,MISSREASON_EMT_反應時間分__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_反應時間分__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_反應時間分__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場停留分,10906,0,0.0
surgery,新北,MISS_EMT_現場停留分,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場停留分__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場停留分__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場停留分__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_送醫途中分,10906,0,0.0
surgery,新北,MISS_EMT_送醫途中分,10906,0,0.0
surgery,新北,MISSREASON_EMT_送醫途中分__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_送醫途中分__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_送醫途中分__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_舒張壓,10906,10906,1.0
surgery,新北,MISS_EMT_現場_舒張壓,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_舒張壓__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_舒張壓__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_舒張壓__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_脈搏,10906,92,0.008435723454978911
surgery,新北,MISS_EMT_現場_脈搏,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_脈搏__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_脈搏__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_脈搏__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_呼吸,10906,92,0.008435723454978911
surgery,新北,MISS_EMT_現場_呼吸,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_呼吸__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_呼吸__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_呼吸__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_SPO2,10906,96,0.008802494039977994
surgery,新北,MISS_EMT_現場_SPO2,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_SPO2__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_SPO2__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_SPO2__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_體溫,10906,100,0.009169264624977077
surgery,新北,MISS_EMT_現場_體溫,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_體溫__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_體溫__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_體溫__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_GCS,10906,95,0.008710801393728223
surgery,新北,MISS_EMT_現場_GCS,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_GCS_E,10906,95,0.008710801393728223
surgery,新北,MISS_EMT_現場_GCS_E,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_E__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_E__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_E__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_GCS_V,10906,95,0.008710801393728223
surgery,新北,MISS_EMT_現場_GCS_V,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_V__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_V__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_V__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_現場_GCS_M,10906,95,0.008710801393728223
surgery,新北,MISS_EMT_現場_GCS_M,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_M__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_M__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_M__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_現場_GCS_M__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_舒張壓,10906,310,0.02842472033742894
surgery,新北,MISS_EMT_車上_舒張壓,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_舒張壓__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_舒張壓__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_舒張壓__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_舒張壓__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_脈搏,10906,103,0.00944434256372639
surgery,新北,MISS_EMT_車上_脈搏,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_脈搏__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_脈搏__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_脈搏__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_呼吸,10906,106,0.009719420502475701
surgery,新北,MISS_EMT_車上_呼吸,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_呼吸__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_呼吸__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_呼吸__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_SPO2,10906,108,0.009902805794975243
surgery,新北,MISS_EMT_車上_SPO2,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_SPO2__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_SPO2__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_SPO2__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_SPO2__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_體溫,10906,120,0.011003117549972493
surgery,新北,MISS_EMT_車上_體溫,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_體溫__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_體溫__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_體溫__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_體溫__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_GCS,10906,109,0.009994498441225014
surgery,新北,MISS_EMT_車上_GCS,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_GCS_E,10906,109,0.009994498441225014
surgery,新北,MISS_EMT_車上_GCS_E,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_E__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_E__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_E__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_E__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_GCS_V,10906,109,0.009994498441225014
surgery,新北,MISS_EMT_車上_GCS_V,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_V__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_V__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_V__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_V__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_車上_GCS_M,10906,109,0.009994498441225014
surgery,新北,MISS_EMT_車上_GCS_M,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_M__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_M__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_M__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_車上_GCS_M__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_生命徵象量測次數,10906,0,0.0
surgery,新北,MISS_EMT_生命徵象量測次數,10906,0,0.0
surgery,新北,MISSREASON_EMT_生命徵象量測次數__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_生命徵象量測次數__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_生命徵象量測次數__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_生命徵象量測次數__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_問卷_疼痛指數,10906,361,0.033101045296167246
surgery,新北,MISS_EMT_問卷_疼痛指數,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_疼痛指數__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_疼痛指數__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_疼痛指數__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_疼痛指數__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔尺寸mm,10906,216,0.019805611589950485
surgery,新北,MISS_EMT_問卷_左瞳孔尺寸mm,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_左瞳孔尺寸mm__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_左瞳孔尺寸mm__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_左瞳孔尺寸mm__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_左瞳孔尺寸mm__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔尺寸mm,10906,207,0.01898037777370255
surgery,新北,MISS_EMT_問卷_右瞳孔尺寸mm,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_問卷_血糖值mgdl,10906,10333,0.9474601136988814
surgery,新北,MISS_EMT_問卷_血糖值mgdl,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_問卷_氧氣流量Lmin,10906,10720,0.9829451677975426
surgery,新北,MISS_EMT_問卷_氧氣流量Lmin,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液量ml,10906,10758,0.986429488355034
surgery,新北,MISS_EMT_問卷_靜脈輸液量ml,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_體重,10906,119,0.010911424903722721
surgery,新北,MISS_EMT_體重,10906,0,0.0
surgery,新北,MISSREASON_EMT_體重__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_體重__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_體重__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_體重__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_燒燙傷一級%,10906,0,0.0
surgery,新北,MISS_EMT_燒燙傷一級%,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷一級%__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷一級%__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷一級%__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_燒燙傷二級%,10906,0,0.0
surgery,新北,MISS_EMT_燒燙傷二級%,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷二級%__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷二級%__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷二級%__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_燒燙傷三級%,10906,0,0.0
surgery,新北,MISS_EMT_燒燙傷三級%,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷三級%__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷三級%__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷三級%__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_燒燙傷總%,10906,0,0.0
surgery,新北,MISS_EMT_燒燙傷總%,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷總%__source_missing,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷總%__not_measured,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷總%__sentinel,10906,0,0.0
surgery,新北,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,10906,0,0.0
surgery,新北,EMT_城市__台北,10906,0,0.0
surgery,新北,EMT_城市__新北,10906,0,0.0
surgery,新北,EMT_城市__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_城市__MISSING,10906,0,0.0
surgery,新北,EMT_性別__女,10906,0,0.0
surgery,新北,EMT_性別__男,10906,0,0.0
surgery,新北,EMT_性別__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_性別__MISSING,10906,0,0.0
surgery,新北,EMT_送醫路由__家屬指定送醫,10906,0,0.0
surgery,新北,EMT_送醫路由__就近適當,10906,0,0.0
surgery,新北,EMT_送醫路由__指揮中心,10906,0,0.0
surgery,新北,EMT_送醫路由__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_送醫路由__MISSING,10906,0,0.0
surgery,新北,EMT_危急個案__0.0,10906,0,0.0
surgery,新北,EMT_危急個案__1.0,10906,0,0.0
surgery,新北,EMT_危急個案__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_危急個案__MISSING,10906,0,0.0
surgery,新北,EMT_發生地區__三峽區,10906,0,0.0
surgery,新北,EMT_發生地區__三重區,10906,0,0.0
surgery,新北,EMT_發生地區__中和區,10906,0,0.0
surgery,新北,EMT_發生地區__土城區,10906,0,0.0
surgery,新北,EMT_發生地區__坪林區,10906,0,0.0
surgery,新北,EMT_發生地區__市文山區,10906,0,0.0
surgery,新北,EMT_發生地區__新店區,10906,0,0.0
surgery,新北,EMT_發生地區__新莊區,10906,0,0.0
surgery,新北,EMT_發生地區__板橋區,10906,0,0.0
surgery,新北,EMT_發生地區__樹林區,10906,0,0.0
surgery,新北,EMT_發生地區__永和區,10906,0,0.0
surgery,新北,EMT_發生地區__深坑區,10906,0,0.0
surgery,新北,EMT_發生地區__烏來區,10906,0,0.0
surgery,新北,EMT_發生地區__石碇區,10906,0,0.0
surgery,新北,EMT_發生地區__蘆洲區,10906,0,0.0
surgery,新北,EMT_發生地區__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_發生地區__MISSING,10906,0,0.0
surgery,新北,EMT_距離_定位信心__Google地標,10906,0,0.0
surgery,新北,EMT_距離_定位信心__區內概略,10906,0,0.0
surgery,新北,EMT_距離_定位信心__國道概略,10906,0,0.0
surgery,新北,EMT_距離_定位信心__無,10906,0,0.0
surgery,新北,EMT_距離_定位信心__號,10906,0,0.0
surgery,新北,EMT_距離_定位信心__路名概略(OSM),10906,0,0.0
surgery,新北,EMT_距離_定位信心__路段中心,10906,0,0.0
surgery,新北,EMT_距離_定位信心__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_距離_定位信心__MISSING,10906,0,0.0
surgery,新北,EMT_現場_意識__否,10906,0,0.0
surgery,新北,EMT_現場_意識__清,10906,0,0.0
surgery,新北,EMT_現場_意識__痛,10906,0,0.0
surgery,新北,EMT_現場_意識__聲,10906,0,0.0
surgery,新北,EMT_現場_意識__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_現場_意識__MISSING,10906,0,0.0
surgery,新北,EMT_派遣分類__BLS,10906,0,0.0
surgery,新北,EMT_派遣分類__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_派遣分類__MISSING,10906,0,0.0
surgery,新北,EMT_派遣原因__救護,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-一般受傷,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-其它,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-割腕,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-吞食藥物,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-孕婦待產,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-急病,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-打架受傷,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-精神異常,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-路倒,10906,0,0.0
surgery,新北,EMT_派遣原因__救護-車禍,10906,0,0.0
surgery,新北,EMT_派遣原因__火警-集合住宅,10906,0,0.0
surgery,新北,EMT_派遣原因__緊急救援-其他,10906,0,0.0
surgery,新北,EMT_派遣原因__緊急救援-車禍救助,10906,0,0.0
surgery,新北,EMT_派遣原因__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_派遣原因__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_創傷導致的主訴群__肢體麻痺,10906,0,0.0
surgery,新北,EMT_問卷_創傷導致的主訴群__背部疼痛,10906,0,0.0
surgery,新北,EMT_問卷_創傷導致的主訴群__胸痛/悶,10906,0,0.0
surgery,新北,EMT_問卷_創傷導致的主訴群__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_創傷導致的主訴群__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__GCS<15,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__檢查無明顯異常,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__肢體運動感覺異常,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__轉向困難,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__頸椎瘀青疼痛,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_頸椎固定__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_膚色__其他,10906,0,0.0
surgery,新北,EMT_問卷_膚色__正常,10906,0,0.0
surgery,新北,EMT_問卷_膚色__溼冷,10906,0,0.0
surgery,新北,EMT_問卷_膚色__潮紅,10906,0,0.0
surgery,新北,EMT_問卷_膚色__發紺,10906,0,0.0
surgery,新北,EMT_問卷_膚色__蒼白,10906,0,0.0
surgery,新北,EMT_問卷_膚色__蒼白、溼冷,10906,0,0.0
surgery,新北,EMT_問卷_膚色__黃疸,10906,0,0.0
surgery,新北,EMT_問卷_膚色__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_膚色__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔光反射__+,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔光反射__-,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔光反射__無法測量,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔光反射__眼疾,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔光反射__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_左瞳孔光反射__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔光反射__+,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔光反射__-,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔光反射__無法測量,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔光反射__眼疾,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔光反射__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_右瞳孔光反射__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_氣管位置__其他,10906,0,0.0
surgery,新北,EMT_問卷_氣管位置__正常,10906,0,0.0
surgery,新北,EMT_問卷_氣管位置__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_氣管位置__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_頸靜脈怒張__其他,10906,0,0.0
surgery,新北,EMT_問卷_頸靜脈怒張__有,10906,0,0.0
surgery,新北,EMT_問卷_頸靜脈怒張__無,10906,0,0.0
surgery,新北,EMT_問卷_頸靜脈怒張__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_頸靜脈怒張__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__High,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__Low,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__否,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__否、其他,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__否、創傷,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__否、拒絕,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__否、躁動,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__血糖值紀錄,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_血糖狀態__MISSING,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液種類__0.9%N.S.,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液種類__5%G.W.,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液種類__50%G.W.,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液種類__IV,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液種類__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_問卷_靜脈輸液種類__MISSING,10906,0,0.0
surgery,新北,EMT_推定派遣類別__中毒/自傷,10906,0,0.0
surgery,新北,EMT_推定派遣類別__交通事故傷,10906,0,0.0
surgery,新北,EMT_推定派遣類別__內科急病,10906,0,0.0
surgery,新北,EMT_推定派遣類別__其他外傷,10906,0,0.0
surgery,新北,EMT_推定派遣類別__精神行為異常,10906,0,0.0
surgery,新北,EMT_推定派遣類別__路倒/無意識,10906,0,0.0
surgery,新北,EMT_推定派遣類別__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_推定派遣類別__MISSING,10906,0,0.0
surgery,新北,EMT_有燒燙傷__False,10906,0,0.0
surgery,新北,EMT_有燒燙傷__True,10906,0,0.0
surgery,新北,EMT_有燒燙傷__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_有燒燙傷__MISSING,10906,0,0.0
surgery,新北,EMT_心律臆斷__Atrial fibrillation,10906,0,0.0
surgery,新北,EMT_心律臆斷__Normal Sinus Rhythm,10906,0,0.0
surgery,新北,EMT_心律臆斷__ST段下降,10906,0,0.0
surgery,新北,EMT_心律臆斷__Sinus Bradycardia,10906,0,0.0
surgery,新北,EMT_心律臆斷__Sinus Tachycardia,10906,0,0.0
surgery,新北,EMT_心律臆斷__其他波形,10906,0,0.0
surgery,新北,EMT_心律臆斷__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_心律臆斷__MISSING,10906,0,0.0
surgery,新北,"EMT_台北_創傷類型__創傷-一般外傷,肢體外傷,摔跌傷",10906,0,0.0
surgery,新北,"EMT_台北_創傷類型__創傷-一般外傷,頭部外傷,摔跌傷",10906,0,0.0
surgery,新北,EMT_台北_創傷類型__創傷-交通事故(機車),10906,0,0.0
surgery,新北,"EMT_台北_創傷類型__非創傷-一般疾病,噁心嘔吐腹瀉",10906,0,0.0
surgery,新北,"EMT_台北_創傷類型__非創傷-一般疾病,肢體無力",10906,0,0.0
surgery,新北,"EMT_台北_創傷類型__非創傷-一般疾病,頭痛頭暈昏倒昏厥",10906,0,0.0
surgery,新北,EMT_台北_創傷類型__非創傷-呼吸問題,10906,0,0.0
surgery,新北,EMT_台北_創傷類型__非創傷-昏迷,10906,0,0.0
surgery,新北,EMT_台北_創傷類型__非創傷-腹痛,10906,0,0.0
surgery,新北,EMT_台北_創傷類型__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_台北_創傷類型__MISSING,10906,0,0.0
surgery,新北,EMT_特殊表類型__OHCA,10906,0,0.0
surgery,新北,EMT_特殊表類型__呼吸喘/慢/使用呼吸輔助肌肉,10906,0,0.0
surgery,新北,EMT_特殊表類型__心臟不適,10906,0,0.0
surgery,新北,EMT_特殊表類型__癲癇重積,10906,0,0.0
surgery,新北,EMT_特殊表類型__腦中風評估,10906,0,0.0
surgery,新北,EMT_特殊表類型__過敏性休克,10906,0,0.0
surgery,新北,EMT_特殊表類型__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_特殊表類型__MISSING,10906,0,0.0
surgery,新北,EMT_台北_心梗登錄__OTHER_RARE,10906,0,0.0
surgery,新北,EMT_台北_心梗登錄__MISSING,10906,0,0.0
