group,analysis_split,method,feature_x,feature_y,feature_x_group,feature_y_group,pair_n,correlation
surgery,validation_2024,pearson,mSI,MEWS,derived_score,derived_score,2330,0.3120508378951059
surgery,validation_2024,pearson,mSI,REMS,derived_score,derived_score,2328,-0.2932068959094289
surgery,validation_2024,pearson,mSI,RTS,derived_score,derived_score,2329,0.0018789450970889473
surgery,validation_2024,pearson,aSI,rSI,derived_score,derived_score,2686,-0.4044744823356972
surgery,validation_2024,pearson,aSI,rSIG,derived_score,derived_score,2685,-0.4005507731135572
surgery,validation_2024,pearson,aSI,rSIG_Age,derived_score,derived_score,2685,-0.814605886570199
surgery,validation_2024,pearson,aSI,SI_G,derived_score,derived_score,2685,0.41339516370058743
surgery,validation_2024,pearson,aSI,SIA_G,derived_score,derived_score,2685,0.8429546110003432
surgery,validation_2024,pearson,aSI,SIAVPU,derived_score,derived_score,2686,0.4760204717263288
surgery,validation_2024,pearson,aSI,sMS,derived_score,derived_score,2685,-0.06079143064416361
surgery,validation_2024,pearson,aSI,rSI_sMS,derived_score,derived_score,2685,-0.39905416290793916
surgery,validation_2024,pearson,aSI,rSI_GCS,derived_score,derived_score,2685,-0.4005507731135572
surgery,validation_2024,pearson,aSI,rSI_GCSM,derived_score,derived_score,2685,-0.3979221485652666
surgery,validation_2024,pearson,aSI,qSOFA,derived_score,derived_score,2686,0.42748066205722124
surgery,validation_2024,pearson,aSI,NEWS2,derived_score,derived_score,78,0.3741115471063759
surgery,validation_2024,pearson,aSI,MEWS,derived_score,derived_score,2685,0.4202316785236773
surgery,validation_2024,pearson,aSI,REMS,derived_score,derived_score,2328,0.6342416031030069
surgery,validation_2024,pearson,aSI,RTS,derived_score,derived_score,2685,-0.28182256283173435
surgery,validation_2024,pearson,rSI,rSIG,derived_score,derived_score,2688,0.9371068391072669
surgery,validation_2024,pearson,rSI,rSIG_Age,derived_score,derived_score,2685,0.20099405392428288
surgery,validation_2024,pearson,rSI,SI_G,derived_score,derived_score,2688,-0.6689218590926865
surgery,validation_2024,pearson,rSI,SIA_G,derived_score,derived_score,2685,-0.3080558210579981
surgery,validation_2024,pearson,rSI,SIAVPU,derived_score,derived_score,2689,-0.8964927761196898
surgery,validation_2024,pearson,rSI,sMS,derived_score,derived_score,2688,-0.05167922191752991
surgery,validation_2024,pearson,rSI,rSI_sMS,derived_score,derived_score,2688,0.9282745059791957
surgery,validation_2024,pearson,rSI,rSI_GCS,derived_score,derived_score,2688,0.9371068391072669
surgery,validation_2024,pearson,rSI,rSI_GCSM,derived_score,derived_score,2688,0.937439688723286
surgery,validation_2024,pearson,rSI,qSOFA,derived_score,derived_score,2689,-0.4577166779619224
surgery,validation_2024,pearson,rSI,NEWS2,derived_score,derived_score,78,-0.2598324203625246
surgery,validation_2024,pearson,rSI,MEWS,derived_score,derived_score,2688,-0.4072544946712623
surgery,validation_2024,pearson,rSI,REMS,derived_score,derived_score,2328,0.44441291130955424
surgery,validation_2024,pearson,rSI,RTS,derived_score,derived_score,2688,0.21524194047097386
surgery,validation_2024,pearson,rSIG,rSIG_Age,derived_score,derived_score,2685,0.2548127504502869
surgery,validation_2024,pearson,rSIG,SI_G,derived_score,derived_score,2688,-0.8190561605957787
surgery,validation_2024,pearson,rSIG,SIA_G,derived_score,derived_score,2685,-0.45453771201704285
surgery,validation_2024,pearson,rSIG,SIAVPU,derived_score,derived_score,2688,-0.7927509425480709
surgery,validation_2024,pearson,rSIG,sMS,derived_score,derived_score,2688,0.2536777552502494
surgery,validation_2024,pearson,rSIG,rSI_sMS,derived_score,derived_score,2688,0.9918997459710325
surgery,validation_2024,pearson,rSIG,rSI_GCS,derived_score,derived_score,2688,0.9999999999999999
surgery,validation_2024,pearson,rSIG,rSI_GCSM,derived_score,derived_score,2688,0.9927296571657287
surgery,validation_2024,pearson,rSIG,qSOFA,derived_score,derived_score,2688,-0.5536706472818932
surgery,validation_2024,pearson,rSIG,NEWS2,derived_score,derived_score,78,-0.5520469223118148
surgery,validation_2024,pearson,rSIG,MEWS,derived_score,derived_score,2687,-0.5106335008004904
surgery,validation_2024,pearson,rSIG,REMS,derived_score,derived_score,2328,0.32153619001038936
surgery,validation_2024,pearson,rSIG,RTS,derived_score,derived_score,2688,0.4780047545995895
surgery,validation_2024,pearson,rSIG_Age,SI_G,derived_score,derived_score,2685,-0.30058642196724805
surgery,validation_2024,pearson,rSIG_Age,SIA_G,derived_score,derived_score,2685,-0.7407980826953336
surgery,validation_2024,pearson,rSIG_Age,SIAVPU,derived_score,derived_score,2685,-0.2175760936644393
surgery,validation_2024,pearson,rSIG_Age,sMS,derived_score,derived_score,2685,0.17720196085160397
surgery,validation_2024,pearson,rSIG_Age,rSI_sMS,derived_score,derived_score,2685,0.2556364101499467
surgery,validation_2024,pearson,rSIG_Age,rSI_GCS,derived_score,derived_score,2685,0.25481275045028684
surgery,validation_2024,pearson,rSIG_Age,rSI_GCSM,derived_score,derived_score,2685,0.24989539434459387
surgery,validation_2024,pearson,rSIG_Age,qSOFA,derived_score,derived_score,2685,-0.3008820191854551
surgery,validation_2024,pearson,rSIG_Age,NEWS2,derived_score,derived_score,78,-0.4511682269188805
surgery,validation_2024,pearson,rSIG_Age,MEWS,derived_score,derived_score,2684,-0.31083009024015407
surgery,validation_2024,pearson,rSIG_Age,REMS,derived_score,derived_score,2328,-0.6440568098763956
surgery,validation_2024,pearson,rSIG_Age,RTS,derived_score,derived_score,2685,0.2819132406549774
surgery,validation_2024,pearson,SI_G,SIA_G,derived_score,derived_score,2685,0.6780489530482763
surgery,validation_2024,pearson,SI_G,SIAVPU,derived_score,derived_score,2688,0.5967281942742025
surgery,validation_2024,pearson,SI_G,sMS,derived_score,derived_score,2688,-0.4903338463015869
surgery,validation_2024,pearson,SI_G,rSI_sMS,derived_score,derived_score,2688,-0.8005953799568342
surgery,validation_2024,pearson,SI_G,rSI_GCS,derived_score,derived_score,2688,-0.8190561605957788
surgery,validation_2024,pearson,SI_G,rSI_GCSM,derived_score,derived_score,2688,-0.816359415255503
surgery,validation_2024,pearson,SI_G,qSOFA,derived_score,derived_score,2688,0.6303522917989969
surgery,validation_2024,pearson,SI_G,NEWS2,derived_score,derived_score,78,0.48379325320889194
surgery,validation_2024,pearson,SI_G,MEWS,derived_score,derived_score,2687,0.6556848452916404
surgery,validation_2024,pearson,SI_G,REMS,derived_score,derived_score,2328,-0.023321342072822836
surgery,validation_2024,pearson,SI_G,RTS,derived_score,derived_score,2688,-0.7622666801895419
surgery,validation_2024,pearson,SIA_G,SIAVPU,derived_score,derived_score,2685,0.28096001702858214
surgery,validation_2024,pearson,SIA_G,sMS,derived_score,derived_score,2685,-0.4478992000830525
surgery,validation_2024,pearson,SIA_G,rSI_sMS,derived_score,derived_score,2685,-0.44317464212951935
surgery,validation_2024,pearson,SIA_G,rSI_GCS,derived_score,derived_score,2685,-0.4545377120170428
surgery,validation_2024,pearson,SIA_G,rSI_GCSM,derived_score,derived_score,2685,-0.44980868587149164
surgery,validation_2024,pearson,SIA_G,qSOFA,derived_score,derived_score,2685,0.49668118155966307
surgery,validation_2024,pearson,SIA_G,NEWS2,derived_score,derived_score,78,0.4570974650606067
surgery,validation_2024,pearson,SIA_G,MEWS,derived_score,derived_score,2684,0.5176921066531998
surgery,validation_2024,pearson,SIA_G,REMS,derived_score,derived_score,2328,0.6138024748713778
surgery,validation_2024,pearson,SIA_G,RTS,derived_score,derived_score,2685,-0.6340288036039307
surgery,validation_2024,pearson,SIAVPU,sMS,derived_score,derived_score,2688,0.19714200535188556
surgery,validation_2024,pearson,SIAVPU,rSI_sMS,derived_score,derived_score,2688,-0.7843697881258838
surgery,validation_2024,pearson,SIAVPU,rSI_GCS,derived_score,derived_score,2688,-0.7927509425480711
surgery,validation_2024,pearson,SIAVPU,rSI_GCSM,derived_score,derived_score,2688,-0.7978723455454642
surgery,validation_2024,pearson,SIAVPU,qSOFA,derived_score,derived_score,2689,0.47752202255963405
surgery,validation_2024,pearson,SIAVPU,NEWS2,derived_score,derived_score,78,-0.04598795161144062
surgery,validation_2024,pearson,SIAVPU,MEWS,derived_score,derived_score,2688,0.47054927648975714
surgery,validation_2024,pearson,SIAVPU,REMS,derived_score,derived_score,2328,-0.41056060484987483
surgery,validation_2024,pearson,SIAVPU,RTS,derived_score,derived_score,2688,-0.1679653086666336
surgery,validation_2024,pearson,sMS,rSI_sMS,derived_score,derived_score,2688,0.30464803996425627
surgery,validation_2024,pearson,sMS,rSI_GCS,derived_score,derived_score,2688,0.25367775525024944
surgery,validation_2024,pearson,sMS,rSI_GCSM,derived_score,derived_score,2688,0.24641274748879466
surgery,validation_2024,pearson,sMS,qSOFA,derived_score,derived_score,2688,-0.37432857650933465
surgery,validation_2024,pearson,sMS,NEWS2,derived_score,derived_score,78,-0.4611991408957638
surgery,validation_2024,pearson,sMS,MEWS,derived_score,derived_score,2687,-0.34019697384881564
surgery,validation_2024,pearson,sMS,REMS,derived_score,derived_score,2328,-0.2641067659680532
surgery,validation_2024,pearson,sMS,RTS,derived_score,derived_score,2688,0.7156845814115744
surgery,validation_2024,pearson,rSI_sMS,rSI_GCS,derived_score,derived_score,2688,0.9918997459710326
surgery,validation_2024,pearson,rSI_sMS,rSI_GCSM,derived_score,derived_score,2688,0.9883625944556641
surgery,validation_2024,pearson,rSI_sMS,qSOFA,derived_score,derived_score,2688,-0.5603833950708476
surgery,validation_2024,pearson,rSI_sMS,NEWS2,derived_score,derived_score,78,-0.5757800658618828
surgery,validation_2024,pearson,rSI_sMS,MEWS,derived_score,derived_score,2687,-0.5084126225244282
surgery,validation_2024,pearson,rSI_sMS,REMS,derived_score,derived_score,2328,0.3107541083241202
surgery,validation_2024,pearson,rSI_sMS,RTS,derived_score,derived_score,2688,0.4705404159952515
surgery,validation_2024,pearson,rSI_GCS,rSI_GCSM,derived_score,derived_score,2688,0.9927296571657287
surgery,validation_2024,pearson,rSI_GCS,qSOFA,derived_score,derived_score,2688,-0.5536706472818932
surgery,validation_2024,pearson,rSI_GCS,NEWS2,derived_score,derived_score,78,-0.5520469223118148
surgery,validation_2024,pearson,rSI_GCS,MEWS,derived_score,derived_score,2687,-0.5106335008004903
surgery,validation_2024,pearson,rSI_GCS,REMS,derived_score,derived_score,2328,0.3215361900103893
surgery,validation_2024,pearson,rSI_GCS,RTS,derived_score,derived_score,2688,0.4780047545995895
surgery,validation_2024,pearson,rSI_GCSM,qSOFA,derived_score,derived_score,2688,-0.5402209712139151
surgery,validation_2024,pearson,rSI_GCSM,NEWS2,derived_score,derived_score,78,-0.5114328802691249
surgery,validation_2024,pearson,rSI_GCSM,MEWS,derived_score,derived_score,2687,-0.49935674367475213
surgery,validation_2024,pearson,rSI_GCSM,REMS,derived_score,derived_score,2328,0.3242183466364346
surgery,validation_2024,pearson,rSI_GCSM,RTS,derived_score,derived_score,2688,0.46657721543763
surgery,validation_2024,pearson,qSOFA,NEWS2,derived_score,derived_score,78,0.7532876393318301
surgery,validation_2024,pearson,qSOFA,MEWS,derived_score,derived_score,2688,0.6736812282040451
surgery,validation_2024,pearson,qSOFA,REMS,derived_score,derived_score,2328,0.15938583858484662
surgery,validation_2024,pearson,qSOFA,RTS,derived_score,derived_score,2688,-0.6303315389612992
surgery,validation_2024,pearson,NEWS2,MEWS,derived_score,derived_score,78,0.743390177283536
surgery,validation_2024,pearson,NEWS2,REMS,derived_score,derived_score,57,0.4192424391450395
surgery,validation_2024,pearson,NEWS2,RTS,derived_score,derived_score,78,-0.4096501500162297
surgery,validation_2024,pearson,MEWS,REMS,derived_score,derived_score,2328,0.30400208397543443
surgery,validation_2024,pearson,MEWS,RTS,derived_score,derived_score,2687,-0.6060693345788796
surgery,validation_2024,pearson,REMS,RTS,derived_score,derived_score,2328,-0.2660581412596146
surgery,validation_2024,spearman,EMT_年齡,prehosp_sbp,vital,vital,2694,0.26473121945839795
surgery,validation_2024,spearman,EMT_年齡,prehosp_dbp,vital,vital,2329,0.10053554212750758
surgery,validation_2024,spearman,EMT_年齡,prehosp_hr,vital,vital,2689,-0.0771920468515273
surgery,validation_2024,spearman,EMT_年齡,prehosp_rr,vital,vital,2689,0.06535884229094024
surgery,validation_2024,spearman,EMT_年齡,prehosp_spo2,vital,vital,2687,-0.19185191990653874
surgery,validation_2024,spearman,EMT_年齡,prehosp_bt,vital,vital,2686,0.0008770594252957961
surgery,validation_2024,spearman,EMT_年齡,prehosp_gcs,vital,vital,2688,-0.08536802394151925
surgery,validation_2024,spearman,EMT_年齡,prehosp_gcs_m,vital,vital,2688,-0.0781091774154335
surgery,validation_2024,spearman,EMT_年齡,MAP,vital,derived_score,2329,0.27387970314907134
surgery,validation_2024,spearman,EMT_年齡,SI,vital,derived_score,2686,-0.24721614598641334
surgery,validation_2024,spearman,EMT_年齡,mSI,vital,derived_score,2329,-0.2721223517951478
surgery,validation_2024,spearman,EMT_年齡,aSI,vital,derived_score,2686,0.8118434802092496
surgery,validation_2024,spearman,EMT_年齡,rSI,vital,derived_score,2686,0.24721614598641334
surgery,validation_2024,spearman,EMT_年齡,rSIG,vital,derived_score,2685,0.21687643188335157
surgery,validation_2024,spearman,EMT_年齡,rSIG_Age,vital,derived_score,2685,-0.8077455317124961
surgery,validation_2024,spearman,EMT_年齡,SI_G,vital,derived_score,2685,-0.21688905256983798
surgery,validation_2024,spearman,EMT_年齡,SIA_G,vital,derived_score,2685,0.8077531131307609
surgery,validation_2024,spearman,EMT_年齡,SIAVPU,vital,derived_score,2686,-0.25122737897311803
surgery,validation_2024,spearman,EMT_年齡,sMS,vital,derived_score,2688,-0.07817217079797215
surgery,validation_2024,spearman,EMT_年齡,rSI_sMS,vital,derived_score,2685,0.215664006021154
surgery,validation_2024,spearman,EMT_年齡,rSI_GCS,vital,derived_score,2685,0.2168759062350115
surgery,validation_2024,spearman,EMT_年齡,rSI_GCSM,vital,derived_score,2685,0.22484144332818942
surgery,validation_2024,spearman,EMT_年齡,qSOFA,vital,derived_score,2686,0.04413605025290987
surgery,validation_2024,spearman,EMT_年齡,NEWS2,vital,derived_score,78,0.09552691614588299
surgery,validation_2024,spearman,EMT_年齡,MEWS,vital,derived_score,2685,0.04113712034692073
surgery,validation_2024,spearman,EMT_年齡,REMS,vital,derived_score,2328,0.8822586579279229
surgery,validation_2024,spearman,EMT_年齡,RTS,vital,derived_score,2685,-0.0665686155514907
surgery,validation_2024,spearman,prehosp_sbp,prehosp_dbp,vital,vital,2330,0.5655733718553093
surgery,validation_2024,spearman,prehosp_sbp,prehosp_hr,vital,vital,2689,0.09723672890619121
surgery,validation_2024,spearman,prehosp_sbp,prehosp_rr,vital,vital,2689,-0.026384786128561367
surgery,validation_2024,spearman,prehosp_sbp,prehosp_spo2,vital,vital,2689,0.006263562150570274
surgery,validation_2024,spearman,prehosp_sbp,prehosp_bt,vital,vital,2688,-0.0012500102922025508
surgery,validation_2024,spearman,prehosp_sbp,prehosp_gcs,vital,vital,2688,-0.02876787250767421
surgery,validation_2024,spearman,prehosp_sbp,prehosp_gcs_m,vital,vital,2688,-0.03056856819526562
surgery,validation_2024,spearman,prehosp_sbp,MAP,vital,derived_score,2330,0.8692396915447721
surgery,validation_2024,spearman,prehosp_sbp,SI,vital,derived_score,2689,-0.7824802404348566
surgery,validation_2024,spearman,prehosp_sbp,mSI,vital,derived_score,2330,-0.5765712302662405
surgery,validation_2024,spearman,prehosp_sbp,aSI,vital,derived_score,2686,-0.17472129754193844
surgery,validation_2024,spearman,prehosp_sbp,rSI,vital,derived_score,2689,0.7824802404348566
surgery,validation_2024,spearman,prehosp_sbp,rSIG,vital,derived_score,2688,0.7459708748098707
surgery,validation_2024,spearman,prehosp_sbp,rSIG_Age,vital,derived_score,2685,0.15899266060439746
surgery,validation_2024,spearman,prehosp_sbp,SI_G,vital,derived_score,2688,-0.7459773535077013
surgery,validation_2024,spearman,prehosp_sbp,SIA_G,vital,derived_score,2685,-0.15898555396591169
surgery,validation_2024,spearman,prehosp_sbp,SIAVPU,vital,derived_score,2689,-0.7673609450977007
surgery,validation_2024,spearman,prehosp_sbp,sMS,vital,derived_score,2688,-0.030491978840480324
surgery,validation_2024,spearman,prehosp_sbp,rSI_sMS,vital,derived_score,2688,0.7374028815902371
surgery,validation_2024,spearman,prehosp_sbp,rSI_GCS,vital,derived_score,2688,0.7459709267837291
surgery,validation_2024,spearman,prehosp_sbp,rSI_GCSM,vital,derived_score,2688,0.753036707484375
surgery,validation_2024,spearman,prehosp_sbp,qSOFA,vital,derived_score,2689,-0.5605998201327845
surgery,validation_2024,spearman,prehosp_sbp,NEWS2,vital,derived_score,78,0.0753748538448733
surgery,validation_2024,spearman,prehosp_sbp,MEWS,vital,derived_score,2688,-0.3137044667415952
surgery,validation_2024,spearman,prehosp_sbp,REMS,vital,derived_score,2328,0.4863589844944475
surgery,validation_2024,spearman,prehosp_sbp,RTS,vital,derived_score,2688,0.4464454909308511
surgery,validation_2024,spearman,prehosp_dbp,prehosp_hr,vital,vital,2330,0.21809376319740856
surgery,validation_2024,spearman,prehosp_dbp,prehosp_rr,vital,vital,2330,-0.010558315997597078
surgery,validation_2024,spearman,prehosp_dbp,prehosp_spo2,vital,vital,2330,0.049138787599345556
surgery,validation_2024,spearman,prehosp_dbp,prehosp_bt,vital,vital,2330,-0.009510328161296721
surgery,validation_2024,spearman,prehosp_dbp,prehosp_gcs,vital,vital,2329,0.009280405965240426
surgery,validation_2024,spearman,prehosp_dbp,prehosp_gcs_m,vital,vital,2329,-0.00590883998996114
surgery,validation_2024,spearman,prehosp_dbp,MAP,vital,derived_score,2330,0.8870876925173004
surgery,validation_2024,spearman,prehosp_dbp,SI,vital,derived_score,2330,-0.2758642055312344
surgery,validation_2024,spearman,prehosp_dbp,mSI,vital,derived_score,2330,-0.4849741332361017
surgery,validation_2024,spearman,prehosp_dbp,aSI,vital,derived_score,2329,-0.03729808799775284
surgery,validation_2024,spearman,prehosp_dbp,rSI,vital,derived_score,2330,0.2758642055312344
surgery,validation_2024,spearman,prehosp_dbp,rSIG,vital,derived_score,2329,0.2583467247067361
surgery,validation_2024,spearman,prehosp_dbp,rSIG_Age,vital,derived_score,2328,0.0323142095246598
surgery,validation_2024,spearman,prehosp_dbp,SI_G,vital,derived_score,2329,-0.2583469222885163
surgery,validation_2024,spearman,prehosp_dbp,SIA_G,vital,derived_score,2328,-0.03231501012420513
surgery,validation_2024,spearman,prehosp_dbp,SIAVPU,vital,derived_score,2330,-0.26459010750929485
surgery,validation_2024,spearman,prehosp_dbp,sMS,vital,derived_score,2329,-0.005784376490530984
surgery,validation_2024,spearman,prehosp_dbp,rSI_sMS,vital,derived_score,2329,0.2520921569338304
surgery,validation_2024,spearman,prehosp_dbp,rSI_GCS,vital,derived_score,2329,0.258346472829939
surgery,validation_2024,spearman,prehosp_dbp,rSI_GCSM,vital,derived_score,2329,0.26029035601334133
surgery,validation_2024,spearman,prehosp_dbp,qSOFA,vital,derived_score,2330,-0.19736590452402467
surgery,validation_2024,spearman,prehosp_dbp,NEWS2,vital,derived_score,57,-0.029686653538806736
surgery,validation_2024,spearman,prehosp_dbp,MEWS,vital,derived_score,2330,0.08876771651162432
surgery,validation_2024,spearman,prehosp_dbp,REMS,vital,derived_score,2328,0.24268618675874104
surgery,validation_2024,spearman,prehosp_dbp,RTS,vital,derived_score,2329,0.024758269339873247
surgery,validation_2024,spearman,prehosp_hr,prehosp_rr,vital,vital,2692,0.018977481548768698
surgery,validation_2024,spearman,prehosp_hr,prehosp_spo2,vital,vital,2690,-0.04333961001905469
surgery,validation_2024,spearman,prehosp_hr,prehosp_bt,vital,vital,2689,0.060946334724310186
surgery,validation_2024,spearman,prehosp_hr,prehosp_gcs,vital,vital,2691,0.026387046903761736
surgery,validation_2024,spearman,prehosp_hr,prehosp_gcs_m,vital,vital,2691,0.0008239252111763831
surgery,validation_2024,spearman,prehosp_hr,MAP,vital,derived_score,2330,0.17727733753599886
surgery,validation_2024,spearman,prehosp_hr,SI,vital,derived_score,2689,0.47885065470545163
surgery,validation_2024,spearman,prehosp_hr,mSI,vital,derived_score,2330,0.6281213149153492
surgery,validation_2024,spearman,prehosp_hr,aSI,vital,derived_score,2686,0.20134451407467105
surgery,validation_2024,spearman,prehosp_hr,rSI,vital,derived_score,2689,-0.47885065470545163
surgery,validation_2024,spearman,prehosp_hr,rSIG,vital,derived_score,2688,-0.4621341742783026
surgery,validation_2024,spearman,prehosp_hr,rSIG_Age,vital,derived_score,2685,-0.19079554524252962
surgery,validation_2024,spearman,prehosp_hr,SI_G,vital,derived_score,2688,0.4621386212139705
surgery,validation_2024,spearman,prehosp_hr,SIA_G,vital,derived_score,2685,0.19078318204555827
surgery,validation_2024,spearman,prehosp_hr,SIAVPU,vital,derived_score,2689,0.46901494937941096
surgery,validation_2024,spearman,prehosp_hr,sMS,vital,derived_score,2691,0.0007076025053257642
surgery,validation_2024,spearman,prehosp_hr,rSI_sMS,vital,derived_score,2688,-0.46090791827276506
surgery,validation_2024,spearman,prehosp_hr,rSI_GCS,vital,derived_score,2688,-0.4621342958438237
surgery,validation_2024,spearman,prehosp_hr,rSI_GCSM,vital,derived_score,2688,-0.4670816704803541
surgery,validation_2024,spearman,prehosp_hr,qSOFA,vital,derived_score,2689,-0.06544179076770454
surgery,validation_2024,spearman,prehosp_hr,NEWS2,vital,derived_score,78,0.461862460830452
surgery,validation_2024,spearman,prehosp_hr,MEWS,vital,derived_score,2688,0.27625156006712365
surgery,validation_2024,spearman,prehosp_hr,REMS,vital,derived_score,2328,-0.05724316523541827
surgery,validation_2024,spearman,prehosp_hr,RTS,vital,derived_score,2688,0.03904411926618665
surgery,validation_2024,spearman,prehosp_rr,prehosp_spo2,vital,vital,2690,0.011527013764538298
surgery,validation_2024,spearman,prehosp_rr,prehosp_bt,vital,vital,2689,-0.07607978481552079
surgery,validation_2024,spearman,prehosp_rr,prehosp_gcs,vital,vital,2691,-0.01748838742073269
surgery,validation_2024,spearman,prehosp_rr,prehosp_gcs_m,vital,vital,2691,-0.022333321672507622
surgery,validation_2024,spearman,prehosp_rr,MAP,vital,derived_score,2330,-0.010107650643885224
surgery,validation_2024,spearman,prehosp_rr,SI,vital,derived_score,2689,0.024546129848905345
surgery,validation_2024,spearman,prehosp_rr,mSI,vital,derived_score,2330,0.010135190035831125
surgery,validation_2024,spearman,prehosp_rr,aSI,vital,derived_score,2686,0.07540307696123996
surgery,validation_2024,spearman,prehosp_rr,rSI,vital,derived_score,2689,-0.024546129848905345
surgery,validation_2024,spearman,prehosp_rr,rSIG,vital,derived_score,2688,-0.02384062981774255
surgery,validation_2024,spearman,prehosp_rr,rSIG_Age,vital,derived_score,2685,-0.07484137878913966
surgery,validation_2024,spearman,prehosp_rr,SI_G,vital,derived_score,2688,0.023839318243504916
surgery,validation_2024,spearman,prehosp_rr,SIA_G,vital,derived_score,2685,0.07484519335554364
surgery,validation_2024,spearman,prehosp_rr,SIAVPU,vital,derived_score,2689,0.012611242647327447
surgery,validation_2024,spearman,prehosp_rr,sMS,vital,derived_score,2691,-0.02251931323755226
surgery,validation_2024,spearman,prehosp_rr,rSI_sMS,vital,derived_score,2688,-0.024421541993120587
surgery,validation_2024,spearman,prehosp_rr,rSI_GCS,vital,derived_score,2688,-0.023841227661462423
surgery,validation_2024,spearman,prehosp_rr,rSI_GCSM,vital,derived_score,2688,-0.022280252066813246
surgery,validation_2024,spearman,prehosp_rr,qSOFA,vital,derived_score,2689,0.12790496888696729
surgery,validation_2024,spearman,prehosp_rr,NEWS2,vital,derived_score,78,0.47963200434686604
surgery,validation_2024,spearman,prehosp_rr,MEWS,vital,derived_score,2688,0.16090485719565867
surgery,validation_2024,spearman,prehosp_rr,REMS,vital,derived_score,2328,0.059121776618763965
surgery,validation_2024,spearman,prehosp_rr,RTS,vital,derived_score,2688,-0.04912001991501064
surgery,validation_2024,spearman,prehosp_spo2,prehosp_bt,vital,vital,2689,-0.04246528623042685
surgery,validation_2024,spearman,prehosp_spo2,prehosp_gcs,vital,vital,2689,0.09144249564695708
surgery,validation_2024,spearman,prehosp_spo2,prehosp_gcs_m,vital,vital,2689,0.07818293835351048
surgery,validation_2024,spearman,prehosp_spo2,MAP,vital,derived_score,2330,0.01085393344321867
surgery,validation_2024,spearman,prehosp_spo2,SI,vital,derived_score,2689,-0.03570603609610678
surgery,validation_2024,spearman,prehosp_spo2,mSI,vital,derived_score,2330,-0.03787144623419988
surgery,validation_2024,spearman,prehosp_spo2,aSI,vital,derived_score,2686,-0.2052984895109085
surgery,validation_2024,spearman,prehosp_spo2,rSI,vital,derived_score,2689,0.03570603609610678
surgery,validation_2024,spearman,prehosp_spo2,rSIG,vital,derived_score,2688,0.04996238676417466
surgery,validation_2024,spearman,prehosp_spo2,rSIG_Age,vital,derived_score,2685,0.2101639059435773
surgery,validation_2024,spearman,prehosp_spo2,SI_G,vital,derived_score,2688,-0.04995335169987621
surgery,validation_2024,spearman,prehosp_spo2,SIA_G,vital,derived_score,2685,-0.21016148891853065
surgery,validation_2024,spearman,prehosp_spo2,SIAVPU,vital,derived_score,2689,-0.02051706299056854
surgery,validation_2024,spearman,prehosp_spo2,sMS,vital,derived_score,2689,0.0780549188067723
surgery,validation_2024,spearman,prehosp_spo2,rSI_sMS,vital,derived_score,2688,0.04894090813878686
surgery,validation_2024,spearman,prehosp_spo2,rSI_GCS,vital,derived_score,2688,0.04996238675645699
surgery,validation_2024,spearman,prehosp_spo2,rSI_GCSM,vital,derived_score,2688,0.048052594124521626
surgery,validation_2024,spearman,prehosp_spo2,qSOFA,vital,derived_score,2689,-0.08652197455149717
surgery,validation_2024,spearman,prehosp_spo2,NEWS2,vital,derived_score,78,-0.5226012444196588
surgery,validation_2024,spearman,prehosp_spo2,MEWS,vital,derived_score,2688,-0.044500674452390525
surgery,validation_2024,spearman,prehosp_spo2,REMS,vital,derived_score,2328,-0.17427030995796913
surgery,validation_2024,spearman,prehosp_spo2,RTS,vital,derived_score,2688,0.06940996068974142
surgery,validation_2024,spearman,prehosp_bt,prehosp_gcs,vital,vital,2688,0.03273587752911681
surgery,validation_2024,spearman,prehosp_bt,prehosp_gcs_m,vital,vital,2688,0.037859332126447987
surgery,validation_2024,spearman,prehosp_bt,MAP,vital,derived_score,2330,0.021816870225004316
surgery,validation_2024,spearman,prehosp_bt,SI,vital,derived_score,2688,0.050250700957864144
surgery,validation_2024,spearman,prehosp_bt,mSI,vital,derived_score,2330,0.04266995555556221
surgery,validation_2024,spearman,prehosp_bt,aSI,vital,derived_score,2685,0.026906275646519703
surgery,validation_2024,spearman,prehosp_bt,rSI,vital,derived_score,2688,-0.050250700957864144
surgery,validation_2024,spearman,prehosp_bt,rSIG,vital,derived_score,2687,-0.04201258216064122
surgery,validation_2024,spearman,prehosp_bt,rSIG_Age,vital,derived_score,2684,-0.02199916326845111
surgery,validation_2024,spearman,prehosp_bt,SI_G,vital,derived_score,2687,0.04201460946288064
surgery,validation_2024,spearman,prehosp_bt,SIA_G,vital,derived_score,2684,0.022009335808418982
surgery,validation_2024,spearman,prehosp_bt,SIAVPU,vital,derived_score,2688,0.06004710151880529
surgery,validation_2024,spearman,prehosp_bt,sMS,vital,derived_score,2688,0.038167298004259866
surgery,validation_2024,spearman,prehosp_bt,rSI_sMS,vital,derived_score,2687,-0.04018165584590884
surgery,validation_2024,spearman,prehosp_bt,rSI_GCS,vital,derived_score,2687,-0.04201296689358334
surgery,validation_2024,spearman,prehosp_bt,rSI_GCSM,vital,derived_score,2687,-0.04539219356638937
surgery,validation_2024,spearman,prehosp_bt,qSOFA,vital,derived_score,2688,0.0220044734261795
surgery,validation_2024,spearman,prehosp_bt,NEWS2,vital,derived_score,78,-0.2874810647918599
