group,outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
surgery,S1,y_S1,validation_2024,0,EMT_車上_收縮壓_for_score,continuous_or_ordinal,2695,2371,324,12.02226345083488,continuous_median_iqr,135.0,122.0,154.0,,
surgery,S1,y_S1,validation_2024,0,EMT_現場_收縮壓_unmeasurable,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,EMT_車上_收縮壓_unmeasurable,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,MISS_EMT_現場_收縮壓_for_score,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,12,0.44526901669758817
surgery,S1,y_S1,validation_2024,0,MISS_EMT_車上_收縮壓_for_score,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,324,12.02226345083488
surgery,S1,y_S1,validation_2024,0,prehosp_sbp,continuous_or_ordinal,2695,2687,8,0.29684601113172543,continuous_median_iqr,132.0,115.0,152.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_dbp,continuous_or_ordinal,2695,2321,374,13.877551020408163,continuous_median_iqr,78.0,69.0,87.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_hr,continuous_or_ordinal,2695,2679,16,0.5936920222634509,continuous_median_iqr,85.0,77.0,95.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_rr,continuous_or_ordinal,2695,2679,16,0.5936920222634509,continuous_median_iqr,18.0,18.0,18.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_spo2,continuous_or_ordinal,2695,2679,16,0.5936920222634509,continuous_median_iqr,98.0,97.0,99.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_bt,continuous_or_ordinal,2695,2678,17,0.6307977736549165,continuous_median_iqr,36.2,36.0,36.6,,
surgery,S1,y_S1,validation_2024,0,prehosp_gcs,continuous_or_ordinal,2695,2678,17,0.6307977736549165,continuous_median_iqr,15.0,15.0,15.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_gcs_e,continuous_or_ordinal,2695,2678,17,0.6307977736549165,continuous_median_iqr,4.0,4.0,4.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_gcs_v,continuous_or_ordinal,2695,2678,17,0.6307977736549165,continuous_median_iqr,5.0,5.0,5.0,,
surgery,S1,y_S1,validation_2024,0,prehosp_gcs_m,continuous_or_ordinal,2695,2678,17,0.6307977736549165,continuous_median_iqr,6.0,6.0,6.0,,
surgery,S1,y_S1,validation_2024,0,is_OHCA_hr0,binary_indicator,2695,2695,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,0,現場時間,continuous_or_ordinal,2695,2690,5,0.1855287569573284,continuous_median_iqr,8.0,5.0,12.0,,
surgery,S1,y_S1,validation_2024,0,運送時間,continuous_or_ordinal,2695,2691,4,0.14842300556586271,continuous_median_iqr,6.0,4.0,8.0,,
surgery,S1,y_S1,validation_2024,0,派遣時間,continuous_or_ordinal,2695,2385,310,11.50278293135436,continuous_median_iqr,5.0,4.0,8.0,,
surgery,S1,y_S1,validation_2024,0,總到院前時間,continuous_or_ordinal,2695,2385,310,11.50278293135436,continuous_median_iqr,20.0,16.0,26.0,,
surgery,S1,y_S1,validation_2024,0,MISS_現場時間,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,5,0.1855287569573284
surgery,S1,y_S1,validation_2024,0,MISS_運送時間,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,4,0.14842300556586271
surgery,S1,y_S1,validation_2024,0,MISS_派遣時間,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,310,11.50278293135436
surgery,S1,y_S1,validation_2024,0,MISS_總到院前時間,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,310,11.50278293135436
surgery,S1,y_S1,validation_2024,0,MAP,clinical_score,2695,2321,374,13.877551020408163,continuous_median_iqr,97.33333333333333,89.0,108.33333333333333,,
surgery,S1,y_S1,validation_2024,0,MISS_MAP,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,374,13.877551020408163
surgery,S1,y_S1,validation_2024,0,SI,clinical_score,2695,2679,16,0.5936920222634509,continuous_median_iqr,0.6492537313432836,0.551619644723093,0.7813813025210083,,
surgery,S1,y_S1,validation_2024,0,MISS_SI,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,16,0.5936920222634509
surgery,S1,y_S1,validation_2024,0,mSI,clinical_score,2695,2321,374,13.877551020408163,continuous_median_iqr,0.8759124087591241,0.7667731629392972,0.993103448275862,,
surgery,S1,y_S1,validation_2024,0,MISS_mSI,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,374,13.877551020408163
surgery,S1,y_S1,validation_2024,0,aSI,clinical_score,2695,2676,19,0.7050092764378479,continuous_median_iqr,33.48773761449817,23.060758835758836,45.144642857142856,,
surgery,S1,y_S1,validation_2024,0,MISS_aSI,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,19,0.7050092764378479
surgery,S1,y_S1,validation_2024,0,rSI,clinical_score,2695,2679,16,0.5936920222634509,continuous_median_iqr,1.5402298850574712,1.2797849462365591,1.8128434065934065,,
surgery,S1,y_S1,validation_2024,0,MISS_rSI,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,16,0.5936920222634509
surgery,S1,y_S1,validation_2024,0,rSIG,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,22.875,18.78990746096009,27.0,,
surgery,S1,y_S1,validation_2024,0,MISS_rSIG,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,rSIG_Age,clinical_score,2695,2675,20,0.7421150278293136,continuous_median_iqr,0.44374145006839943,0.32730014115653644,0.649265488609751,,
surgery,S1,y_S1,validation_2024,0,MISS_rSIG_Age,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,20,0.7421150278293136
surgery,S1,y_S1,validation_2024,0,SI_G,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,0.04371584699453552,0.03703703703703704,0.05322005995380609,,
surgery,S1,y_S1,validation_2024,0,MISS_SI_G,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,SIA_G,clinical_score,2695,2675,20,0.7421150278293136,continuous_median_iqr,2.2535645472061656,1.5402020202020201,3.055299716018114,,
surgery,S1,y_S1,validation_2024,0,MISS_SIA_G,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,20,0.7421150278293136
surgery,S1,y_S1,validation_2024,0,SIAVPU,clinical_score,2695,2679,16,0.5936920222634509,continuous_median_iqr,2.5806451612903225,2.1854753941710463,3.1060189810189813,,
surgery,S1,y_S1,validation_2024,0,MISS_SIAVPU,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,16,0.5936920222634509
surgery,S1,y_S1,validation_2024,0,sMS,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,3.0,3.0,3.0,,
surgery,S1,y_S1,validation_2024,0,MISS_sMS,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,rSI_sMS,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,4.578947368421053,3.75,5.40766523867809,,
surgery,S1,y_S1,validation_2024,0,MISS_rSI_sMS,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,rSI_GCS,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,22.875,18.78990746096009,27.0,,
surgery,S1,y_S1,validation_2024,0,MISS_rSI_GCS,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,rSI_GCSM,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,9.172745358090186,7.540444091990484,10.829268292682928,,
surgery,S1,y_S1,validation_2024,0,MISS_rSI_GCSM,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,qSOFA,clinical_score,2695,2679,16,0.5936920222634509,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,qSOFA_available,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,2679,99.40630797773655
surgery,S1,y_S1,validation_2024,0,qSOFA_observed_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,3.0,3.0,3.0,,
surgery,S1,y_S1,validation_2024,0,qSOFA_required_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,3.0,3.0,3.0,,
surgery,S1,y_S1,validation_2024,0,MISS_qSOFA,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,16,0.5936920222634509
surgery,S1,y_S1,validation_2024,0,NEWS2,clinical_score,2695,73,2622,97.29128014842301,continuous_median_iqr,6.0,4.0,8.0,,
surgery,S1,y_S1,validation_2024,0,NEWS2_available,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,73,2.7087198515769946
surgery,S1,y_S1,validation_2024,0,NEWS2_observed_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,6.0,6.0,6.0,,
surgery,S1,y_S1,validation_2024,0,NEWS2_required_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,7.0,7.0,7.0,,
surgery,S1,y_S1,validation_2024,0,MISS_NEWS2,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,2622,97.29128014842301
surgery,S1,y_S1,validation_2024,0,MEWS,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,1.0,1.0,2.0,,
surgery,S1,y_S1,validation_2024,0,MEWS_available,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,2678,99.3692022263451
surgery,S1,y_S1,validation_2024,0,MEWS_observed_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,5.0,5.0,5.0,,
surgery,S1,y_S1,validation_2024,0,MEWS_required_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,5.0,5.0,5.0,,
surgery,S1,y_S1,validation_2024,0,MISS_MEWS,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,REMS,clinical_score,2695,2319,376,13.951762523191094,continuous_median_iqr,3.0,0.0,6.0,,
surgery,S1,y_S1,validation_2024,0,REMS_available,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,2319,86.04823747680891
surgery,S1,y_S1,validation_2024,0,REMS_observed_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,6.0,6.0,6.0,,
surgery,S1,y_S1,validation_2024,0,REMS_required_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,6.0,6.0,6.0,,
surgery,S1,y_S1,validation_2024,0,MISS_REMS,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,376,13.951762523191094
surgery,S1,y_S1,validation_2024,0,RTS,clinical_score,2695,2678,17,0.6307977736549165,continuous_median_iqr,7.8408,7.8408,7.8408,,
surgery,S1,y_S1,validation_2024,0,RTS_available,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,2678,99.3692022263451
surgery,S1,y_S1,validation_2024,0,RTS_observed_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,3.0,3.0,3.0,,
surgery,S1,y_S1,validation_2024,0,RTS_required_components,score_component_count,2695,2695,0,0.0,continuous_median_iqr,3.0,3.0,3.0,,
surgery,S1,y_S1,validation_2024,0,MISS_RTS,missingness_indicator,2695,2695,0,0.0,binary_n_percent,,,,17,0.6307977736549165
surgery,S1,y_S1,validation_2024,0,kw_ohca,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,kw_chest_pain,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,kw_dyspnea,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,kw_bleeding,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,kw_stroke,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,kw_trauma,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,1.0,,
surgery,S1,y_S1,validation_2024,0,kw_seizure,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,kw_unconscious,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,is_text_missing,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,0.0,0.0,0.0,,
surgery,S1,y_S1,validation_2024,0,text_source_count,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,4.0,1.0,4.0,,
surgery,S1,y_S1,validation_2024,0,text_char_count,continuous_or_ordinal,2695,2695,0,0.0,continuous_median_iqr,58.0,2.0,103.0,,
surgery,S1,y_S1,validation_2024,1,EMT_年齡,continuous_or_ordinal,17,17,0,0.0,continuous_median_iqr,78.0,60.0,83.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_年齡,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_年齡__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_年齡__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_年齡__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_年齡__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_發生地點_到慈濟_開車km,continuous_or_ordinal,17,17,0,0.0,continuous_median_iqr,3.465,2.286,9.58,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_發生地點_到慈濟_開車km,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_開車km__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_開車km__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_開車km__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_開車km__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_發生地點_到慈濟_直線km,continuous_or_ordinal,17,17,0,0.0,continuous_median_iqr,2.278,1.39,6.091,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_發生地點_到慈濟_直線km,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_直線km__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_反應時間分,continuous_or_ordinal,17,17,0,0.0,continuous_median_iqr,6.0,4.0,7.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_反應時間分,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_反應時間分__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_反應時間分__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_反應時間分__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場停留分,continuous_or_ordinal,17,17,0,0.0,continuous_median_iqr,14.0,11.0,19.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場停留分,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場停留分__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場停留分__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場停留分__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_送醫途中分,continuous_or_ordinal,17,17,0,0.0,continuous_median_iqr,7.0,3.0,12.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_送醫途中分,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_送醫途中分__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_送醫途中分__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_送醫途中分__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_舒張壓,continuous_or_ordinal,17,0,17,100.0,continuous_median_iqr,,,,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_舒張壓,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,17,100.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_舒張壓__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_舒張壓__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,7,41.17647058823529
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_舒張壓__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,10,58.82352941176471
surgery,S1,y_S1,validation_2024,1,EMT_現場_脈搏,continuous_or_ordinal,17,13,4,23.52941176470588,continuous_median_iqr,78.0,53.0,92.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_脈搏,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_脈搏__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_脈搏__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_脈搏__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_呼吸,continuous_or_ordinal,17,13,4,23.52941176470588,continuous_median_iqr,18.0,18.0,18.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_呼吸,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_呼吸__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_呼吸__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_呼吸__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_SPO2,continuous_or_ordinal,17,11,6,35.294117647058826,continuous_median_iqr,92.0,90.0,96.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_SPO2,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,6,35.294117647058826
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_SPO2__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,2,11.76470588235294
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_SPO2__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_SPO2__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_體溫,continuous_or_ordinal,17,11,6,35.294117647058826,continuous_median_iqr,36.0,36.0,36.25,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_體溫,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,6,35.294117647058826
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_體溫__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,2,11.76470588235294
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_體溫__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_體溫__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_GCS,continuous_or_ordinal,17,13,4,23.52941176470588,continuous_median_iqr,9.0,3.0,15.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_GCS,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_GCS_E,continuous_or_ordinal,17,13,4,23.52941176470588,continuous_median_iqr,3.0,1.0,4.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_GCS_E,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_E__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_E__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_E__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_GCS_V,continuous_or_ordinal,17,13,4,23.52941176470588,continuous_median_iqr,2.0,1.0,5.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_GCS_V,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_V__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_V__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_V__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,EMT_現場_GCS_M,continuous_or_ordinal,17,13,4,23.52941176470588,continuous_median_iqr,4.0,1.0,6.0,,
surgery,S1,y_S1,validation_2024,1,MISS_EMT_現場_GCS_M,missingness_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_M__source_missing,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_M__not_measured,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,0,0.0
surgery,S1,y_S1,validation_2024,1,MISSREASON_EMT_現場_GCS_M__sentinel,missing_reason_indicator,17,17,0,0.0,binary_n_percent,,,,4,23.52941176470588
