outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_右瞳孔尺寸mm,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,1667,6.763775054775623
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,1667,6.763775054775623
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_問卷_血糖值mgdl,continuous_or_ordinal,24646,4779,19867,80.60942952203197,continuous_median_iqr,154.0,120.0,211.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_血糖值mgdl,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,19867,80.60942952203197
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,663,2.6900916984500527
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,19016,77.15653655765642
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,188,0.7628012659255051
P1,y_P1,train_2020_2023,0,EMT_問卷_氧氣流量Lmin,continuous_or_ordinal,24646,2921,21725,88.14817820335958,continuous_median_iqr,10.0,6.0,15.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_氧氣流量Lmin,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,21725,88.14817820335958
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,21725,88.14817820335958
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_問卷_靜脈輸液量ml,continuous_or_ordinal,24646,1176,23470,95.22843463442344,continuous_median_iqr,0.9,0.9,5.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_問卷_靜脈輸液量ml,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,23470,95.22843463442344
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,23470,95.22843463442344
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_體重,continuous_or_ordinal,24646,23671,975,3.956017203603019,continuous_median_iqr,60.0,55.0,70.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_體重,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,975,3.956017203603019
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,975,3.956017203603019
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_體重__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_燒燙傷一級%,continuous_or_ordinal,24646,23999,647,2.6251724417755415,continuous_median_iqr,0.0,0.0,0.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷一級%,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_燒燙傷二級%,continuous_or_ordinal,24646,23999,647,2.6251724417755415,continuous_median_iqr,0.0,0.0,0.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷二級%,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_燒燙傷三級%,continuous_or_ordinal,24646,23999,647,2.6251724417755415,continuous_median_iqr,0.0,0.0,0.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷三級%,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_燒燙傷總%,continuous_or_ordinal,24646,23999,647,2.6251724417755415,continuous_median_iqr,0.0,0.0,0.0,,
P1,y_P1,train_2020_2023,0,MISS_EMT_燒燙傷總%,missingness_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__source_missing,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__not_measured,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__sentinel,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,missing_reason_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_城市__台北,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,647,2.6251724417755415
P1,y_P1,train_2020_2023,0,EMT_城市__新北,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,23999,97.37482755822447
P1,y_P1,train_2020_2023,0,EMT_城市__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_城市__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_性別__女,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,12157,49.32646271200195
P1,y_P1,train_2020_2023,0,EMT_性別__男,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,12489,50.67353728799805
P1,y_P1,train_2020_2023,0,EMT_性別__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_性別__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_送醫路由__家屬指定送醫,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,1769,7.177635316075631
P1,y_P1,train_2020_2023,0,EMT_送醫路由__就近適當,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,22200,90.07546863588412
P1,y_P1,train_2020_2023,0,EMT_送醫路由__指揮中心,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,676,2.742838594498093
P1,y_P1,train_2020_2023,0,EMT_送醫路由__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_送醫路由__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,1,0.004057453542156942
P1,y_P1,train_2020_2023,0,EMT_危急個案__0.0,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,17578,71.32191836403473
P1,y_P1,train_2020_2023,0,EMT_危急個案__1.0,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,4464,18.11247261218859
P1,y_P1,train_2020_2023,0,EMT_危急個案__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_危急個案__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,2604,10.565609023776677
P1,y_P1,train_2020_2023,0,EMT_發生地區__三峽區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,64,0.25967702669804427
P1,y_P1,train_2020_2023,0,EMT_發生地區__三重區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,40,0.16229814168627768
P1,y_P1,train_2020_2023,0,EMT_發生地區__中和區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,6432,26.097541183153457
P1,y_P1,train_2020_2023,0,EMT_發生地區__土城區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,37,0.15012578105980687
P1,y_P1,train_2020_2023,0,EMT_發生地區__坪林區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,108,0.4382049825529498
P1,y_P1,train_2020_2023,0,EMT_發生地區__市文山區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,614,2.4912764748843625
P1,y_P1,train_2020_2023,0,EMT_發生地區__新店區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,13045,52.92948145743731
P1,y_P1,train_2020_2023,0,EMT_發生地區__新莊區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,26,0.1054937920960805
P1,y_P1,train_2020_2023,0,EMT_發生地區__板橋區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,210,0.8520652438529579
P1,y_P1,train_2020_2023,0,EMT_發生地區__樹林區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,23,0.09332143146960967
P1,y_P1,train_2020_2023,0,EMT_發生地區__永和區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,3427,13.904893288971842
P1,y_P1,train_2020_2023,0,EMT_發生地區__深坑區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,139,0.563986042359815
P1,y_P1,train_2020_2023,0,EMT_發生地區__烏來區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,170,0.6897671021666802
P1,y_P1,train_2020_2023,0,EMT_發生地區__石碇區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,84,0.34082609754118315
P1,y_P1,train_2020_2023,0,EMT_發生地區__蘆洲區,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,24,0.09737888501176661
P1,y_P1,train_2020_2023,0,EMT_發生地區__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,107,0.4341475290107928
P1,y_P1,train_2020_2023,0,EMT_發生地區__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,96,0.38951554004706646
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__Google地標,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,33,0.1338959668911791
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__區內概略,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,1145,4.645784305769699
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__國道概略,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,20,0.08114907084313884
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__無,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,23,0.09332143146960967
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__號,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,19683,79.8628580702751
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__路名概略(OSM),binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,473,1.9191755254402336
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__路段中心,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,3242,13.154264383672807
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,27,0.10955124563823745
P1,y_P1,train_2020_2023,0,EMT_距離_定位信心__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_現場_意識__否,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,511,2.0733587600421974
P1,y_P1,train_2020_2023,0,EMT_現場_意識__清,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,22087,89.61697638562039
P1,y_P1,train_2020_2023,0,EMT_現場_意識__痛,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,1056,4.2846709405177315
P1,y_P1,train_2020_2023,0,EMT_現場_意識__聲,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,982,3.984419378398117
P1,y_P1,train_2020_2023,0,EMT_現場_意識__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,train_2020_2023,0,EMT_現場_意識__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,10,0.04057453542156942
P1,y_P1,train_2020_2023,0,EMT_派遣分類__BLS,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,12837,52.08553112066867
P1,y_P1,train_2020_2023,0,EMT_派遣分類__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,5,0.02028726771078471
P1,y_P1,train_2020_2023,0,EMT_派遣分類__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,11804,47.894181611620546
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,71,0.2880792014931429
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-一般受傷,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,1654,6.711028158727582
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-其它,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,105,0.42603262192647895
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-割腕,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,29,0.11766615272255133
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-吞食藥物,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,78,0.3164813762882415
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-孕婦待產,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,33,0.1338959668911791
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-急病,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,7079,28.722713624928996
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-打架受傷,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,62,0.25156211961373043
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-精神異常,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,418,1.696015580621602
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-路倒,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,342,1.3876491114176743
P1,y_P1,train_2020_2023,0,EMT_派遣原因__救護-車禍,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,2750,11.157997240931591
P1,y_P1,train_2020_2023,0,EMT_派遣原因__火警-集合住宅,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,21,0.08520652438529579
P1,y_P1,train_2020_2023,0,EMT_派遣原因__緊急救援-其他,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,102,0.41386026130000814
P1,y_P1,train_2020_2023,0,EMT_派遣原因__緊急救援-車禍救助,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,47,0.19070031648137628
P1,y_P1,train_2020_2023,0,EMT_派遣原因__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,51,0.20693013065000407
P1,y_P1,train_2020_2023,0,EMT_派遣原因__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,11804,47.894181611620546
P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__肢體麻痺,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,33,0.1338959668911791
P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__背部疼痛,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,42,0.17041304877059157
P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__胸痛/悶,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,41,0.16635559522843463
P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,27,0.10955124563823745
P1,y_P1,train_2020_2023,0,EMT_問卷_創傷導致的主訴群__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,24503,99.41978414347156
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__GCS<15,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,94,0.38140063296275256
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__檢查無明顯異常,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,8454,34.30171224539479
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__肢體運動感覺異常,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,153,0.6207903919500122
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__轉向困難,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,56,0.22721739836078875
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__頸椎瘀青疼痛,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,165,0.6694798344558955
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,31,0.12578105980686521
P1,y_P1,train_2020_2023,0,EMT_問卷_頸椎固定__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,15693,63.67361843706889
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__其他,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,61,0.2475046660715735
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__正常,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,22113,89.72247017771646
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__溼冷,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,225,0.912927046985312
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__潮紅,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,306,1.2415807839000244
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__發紺,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,41,0.16635559522843463
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__蒼白,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,1014,4.1142578917471395
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__蒼白、溼冷,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,118,0.4787795179745192
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__黃疸,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,102,0.41386026130000814
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,15,0.060861803132354134
P1,y_P1,train_2020_2023,0,EMT_問卷_膚色__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,651,2.641402255944169
P1,y_P1,train_2020_2023,0,EMT_問卷_左瞳孔光反射__+,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,22853,92.72498579891261
P1,y_P1,train_2020_2023,0,EMT_問卷_左瞳孔光反射__-,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,129,0.5234115069382456
P1,y_P1,train_2020_2023,0,EMT_問卷_左瞳孔光反射__無法測量,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,900,3.651708187941248
P1,y_P1,train_2020_2023,0,EMT_問卷_左瞳孔光反射__眼疾,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,109,0.4422624360951067
P1,y_P1,train_2020_2023,0,EMT_問卷_左瞳孔光反射__OTHER_RARE,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,4,0.016229814168627767
P1,y_P1,train_2020_2023,0,EMT_問卷_左瞳孔光反射__MISSING,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,651,2.641402255944169
P1,y_P1,train_2020_2023,0,EMT_問卷_右瞳孔光反射__+,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,22857,92.74121561308122
P1,y_P1,train_2020_2023,0,EMT_問卷_右瞳孔光反射__-,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,122,0.495009332143147
P1,y_P1,train_2020_2023,0,EMT_問卷_右瞳孔光反射__無法測量,binary_indicator,24646,24646,0,0.0,binary_n_percent,,,,897,3.639535827314777
