task_id,no_text_task_id,group,outcome,model,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,mixed_outcome_patient_groups,bootstrap_replicates,bootstrap_success,bootstrap_seed,bootstrap_method,group_stratum_rule,expected_group_multiplicity,legacy_overlapping_strata_ci,scope,source_id,source_candidate_sha256,source_acceptance_manifest_sha256,source_with_text_model_sha256
P1_06-S3-mlp_plr,surgery_S3_mlp_plr_no_text,surgery,S3,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.016680341768621154,0.0016296818319634602,0.02971868630674281,ESTIMATED,2712,521,2657,15,2000,2000,1325041924,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S3_mlp_plr_no_text,df6202e5800aa8d02e462bd3329fa6686bbb15d4c6c815ebbb5d1c8711e70ded,,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4
P1_06-S4-ft_transformer,surgery_S4_ft_transformer_no_text,surgery,S4,ft_transformer,oof_2020_2023,AUPRC,0.25038740330800996,0.21455122648666508,0.29333679306980887,ESTIMATED,8731,425,8433,17,2000,2000,2883358693,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_ft_transformer_no_text,d64a72d839302e869350affdcb8ffab8bd591f408522263f702977c9fdbcf9fb,,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f
P1_06-S4-ft_transformer,surgery_S4_ft_transformer_no_text,surgery,S4,ft_transformer,oof_2020_2023,AUPRC_no_text,0.25214589830526196,0.21517513133190572,0.29664951165739994,ESTIMATED,8731,425,8433,17,2000,2000,2883358693,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_ft_transformer_no_text,d64a72d839302e869350affdcb8ffab8bd591f408522263f702977c9fdbcf9fb,,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f
P1_06-S4-ft_transformer,surgery_S4_ft_transformer_no_text,surgery,S4,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.0017584949972520025,-0.018110096294043334,0.01373858539573848,ESTIMATED,8731,425,8433,17,2000,2000,2883358693,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_ft_transformer_no_text,d64a72d839302e869350affdcb8ffab8bd591f408522263f702977c9fdbcf9fb,,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f
P1_06-S4-ft_transformer,surgery_S4_ft_transformer_no_text,surgery,S4,ft_transformer,validation_2024,AUPRC,0.3464566676829432,0.27772949907689914,0.43741766301715407,ESTIMATED,2712,140,2657,4,2000,2000,3084198576,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_ft_transformer_no_text,d64a72d839302e869350affdcb8ffab8bd591f408522263f702977c9fdbcf9fb,,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f
P1_06-S4-ft_transformer,surgery_S4_ft_transformer_no_text,surgery,S4,ft_transformer,validation_2024,AUPRC_no_text,0.3544191895962837,0.2845084991598905,0.44939763053363924,ESTIMATED,2712,140,2657,4,2000,2000,3084198576,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_ft_transformer_no_text,d64a72d839302e869350affdcb8ffab8bd591f408522263f702977c9fdbcf9fb,,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f
P1_06-S4-ft_transformer,surgery_S4_ft_transformer_no_text,surgery,S4,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.007962521913340515,-0.03900305168098151,0.02012966940514062,ESTIMATED,2712,140,2657,4,2000,2000,3084198576,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_ft_transformer_no_text,d64a72d839302e869350affdcb8ffab8bd591f408522263f702977c9fdbcf9fb,,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f
P1_06-S4-mlp_plr,surgery_S4_mlp_plr_no_text,surgery,S4,mlp_plr,oof_2020_2023,AUPRC,0.274597924579986,0.23676381560170698,0.320398609914745,ESTIMATED,8731,425,8433,17,2000,2000,4269183984,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_mlp_plr_no_text,f498787cff1cbc1bf43b6e689d236ee44a361b15b780acf82d5a5f7506114a38,,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420
P1_06-S4-mlp_plr,surgery_S4_mlp_plr_no_text,surgery,S4,mlp_plr,oof_2020_2023,AUPRC_no_text,0.26525659847217004,0.22595983367516778,0.3104232257143137,ESTIMATED,8731,425,8433,17,2000,2000,4269183984,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_mlp_plr_no_text,f498787cff1cbc1bf43b6e689d236ee44a361b15b780acf82d5a5f7506114a38,,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420
P1_06-S4-mlp_plr,surgery_S4_mlp_plr_no_text,surgery,S4,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.009341326107815962,-0.0039972564925037325,0.022363564881042006,ESTIMATED,8731,425,8433,17,2000,2000,4269183984,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_mlp_plr_no_text,f498787cff1cbc1bf43b6e689d236ee44a361b15b780acf82d5a5f7506114a38,,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420
P1_06-S4-mlp_plr,surgery_S4_mlp_plr_no_text,surgery,S4,mlp_plr,validation_2024,AUPRC,0.37473424279677525,0.3039978793303967,0.4612897822097088,ESTIMATED,2712,140,2657,4,2000,2000,1367067884,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_mlp_plr_no_text,f498787cff1cbc1bf43b6e689d236ee44a361b15b780acf82d5a5f7506114a38,,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420
P1_06-S4-mlp_plr,surgery_S4_mlp_plr_no_text,surgery,S4,mlp_plr,validation_2024,AUPRC_no_text,0.4020119872334381,0.32758887946349413,0.4858071746463401,ESTIMATED,2712,140,2657,4,2000,2000,1367067884,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_mlp_plr_no_text,f498787cff1cbc1bf43b6e689d236ee44a361b15b780acf82d5a5f7506114a38,,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420
P1_06-S4-mlp_plr,surgery_S4_mlp_plr_no_text,surgery,S4,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,-0.027277744436662865,-0.05427305781055762,-0.0017489270637846002,ESTIMATED,2712,140,2657,4,2000,2000,1367067884,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S4_mlp_plr_no_text,f498787cff1cbc1bf43b6e689d236ee44a361b15b780acf82d5a5f7506114a38,,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420
P1_06-S5-ft_transformer,surgery_S5_ft_transformer_no_text,surgery,S5,ft_transformer,oof_2020_2023,AUPRC,0.058451909890553704,0.028622944706861633,0.12894247793554053,ESTIMATED,8731,34,8433,1,2000,2000,2890778478,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_ft_transformer_no_text,73a562ed22c53323811dfb7ad2b302368b800984fe4a0324732bdb28566079b9,,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca
P1_06-S5-ft_transformer,surgery_S5_ft_transformer_no_text,surgery,S5,ft_transformer,oof_2020_2023,AUPRC_no_text,0.0572656519823243,0.028567018742558938,0.13186966894932678,ESTIMATED,8731,34,8433,1,2000,2000,2890778478,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_ft_transformer_no_text,73a562ed22c53323811dfb7ad2b302368b800984fe4a0324732bdb28566079b9,,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca
P1_06-S5-ft_transformer,surgery_S5_ft_transformer_no_text,surgery,S5,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.0011862579082294045,-0.021010981472836237,0.022044243371324185,ESTIMATED,8731,34,8433,1,2000,2000,2890778478,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_ft_transformer_no_text,73a562ed22c53323811dfb7ad2b302368b800984fe4a0324732bdb28566079b9,,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca
P1_06-S5-ft_transformer,surgery_S5_ft_transformer_no_text,surgery,S5,ft_transformer,validation_2024,AUPRC,0.03419735472878435,0.013361122359492512,0.12242431917023486,ESTIMATED,2712,14,2657,1,2000,2000,482562090,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_ft_transformer_no_text,73a562ed22c53323811dfb7ad2b302368b800984fe4a0324732bdb28566079b9,,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca
P1_06-S5-ft_transformer,surgery_S5_ft_transformer_no_text,surgery,S5,ft_transformer,validation_2024,AUPRC_no_text,0.04284545825754262,0.015283234467378504,0.17886671003147483,ESTIMATED,2712,14,2657,1,2000,2000,482562090,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_ft_transformer_no_text,73a562ed22c53323811dfb7ad2b302368b800984fe4a0324732bdb28566079b9,,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca
P1_06-S5-ft_transformer,surgery_S5_ft_transformer_no_text,surgery,S5,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.00864810352875827,-0.06756399257154196,0.007866513750554804,ESTIMATED,2712,14,2657,1,2000,2000,482562090,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_ft_transformer_no_text,73a562ed22c53323811dfb7ad2b302368b800984fe4a0324732bdb28566079b9,,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca
P1_06-S5-mlp_plr,surgery_S5_mlp_plr_no_text,surgery,S5,mlp_plr,oof_2020_2023,AUPRC,0.11481884724697498,0.050411751792130075,0.25233757382540667,ESTIMATED,8731,34,8433,1,2000,2000,2019211590,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_mlp_plr_no_text,fa9d5b73d53aacbfa1ca1d03b18dd8a692fe9e5326f3dee61998a90929b973a1,,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649
P1_06-S5-mlp_plr,surgery_S5_mlp_plr_no_text,surgery,S5,mlp_plr,oof_2020_2023,AUPRC_no_text,0.10964831772368502,0.04888420322312712,0.241805656511768,ESTIMATED,8731,34,8433,1,2000,2000,2019211590,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_mlp_plr_no_text,fa9d5b73d53aacbfa1ca1d03b18dd8a692fe9e5326f3dee61998a90929b973a1,,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649
P1_06-S5-mlp_plr,surgery_S5_mlp_plr_no_text,surgery,S5,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.00517052952328996,-0.03644998206699122,0.05193894508264402,ESTIMATED,8731,34,8433,1,2000,2000,2019211590,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_mlp_plr_no_text,fa9d5b73d53aacbfa1ca1d03b18dd8a692fe9e5326f3dee61998a90929b973a1,,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649
P1_06-S5-mlp_plr,surgery_S5_mlp_plr_no_text,surgery,S5,mlp_plr,validation_2024,AUPRC,0.0277399290197865,0.008238639295831724,0.09538723865437573,ESTIMATED,2712,14,2657,1,2000,2000,28797760,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_mlp_plr_no_text,fa9d5b73d53aacbfa1ca1d03b18dd8a692fe9e5326f3dee61998a90929b973a1,,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649
P1_06-S5-mlp_plr,surgery_S5_mlp_plr_no_text,surgery,S5,mlp_plr,validation_2024,AUPRC_no_text,0.023056871118262403,0.0070083308805642345,0.0949296759672198,ESTIMATED,2712,14,2657,1,2000,2000,28797760,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_mlp_plr_no_text,fa9d5b73d53aacbfa1ca1d03b18dd8a692fe9e5326f3dee61998a90929b973a1,,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649
P1_06-S5-mlp_plr,surgery_S5_mlp_plr_no_text,surgery,S5,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.004683057901524096,-0.03196935311862875,0.040891652097644844,ESTIMATED,2712,14,2657,1,2000,2000,28797760,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S5_mlp_plr_no_text,fa9d5b73d53aacbfa1ca1d03b18dd8a692fe9e5326f3dee61998a90929b973a1,,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649
P1_06-S6-ft_transformer,surgery_S6_ft_transformer_no_text,surgery,S6,ft_transformer,oof_2020_2023,AUPRC,0.03775231999260623,0.02842764199059433,0.05731014445421531,ESTIMATED,8731,103,8433,6,2000,2000,510159061,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_ft_transformer_no_text,e874cb360826b368be05b521caaf200eca9b773457830e18dfde59eb99f42245,,299edc018c495b67c9a4e518ae7b9af53dd54a3477f8e64904fe66abfeb8d692
P1_06-S6-ft_transformer,surgery_S6_ft_transformer_no_text,surgery,S6,ft_transformer,oof_2020_2023,AUPRC_no_text,0.036072834956065225,0.02691786083688019,0.05667486714214106,ESTIMATED,8731,103,8433,6,2000,2000,510159061,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_ft_transformer_no_text,e874cb360826b368be05b521caaf200eca9b773457830e18dfde59eb99f42245,,299edc018c495b67c9a4e518ae7b9af53dd54a3477f8e64904fe66abfeb8d692
P1_06-S6-ft_transformer,surgery_S6_ft_transformer_no_text,surgery,S6,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.0016794850365410077,-0.008503486380700101,0.01290223353920385,ESTIMATED,8731,103,8433,6,2000,2000,510159061,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_ft_transformer_no_text,e874cb360826b368be05b521caaf200eca9b773457830e18dfde59eb99f42245,,299edc018c495b67c9a4e518ae7b9af53dd54a3477f8e64904fe66abfeb8d692
P1_06-S6-ft_transformer,surgery_S6_ft_transformer_no_text,surgery,S6,ft_transformer,validation_2024,AUPRC,0.13284812451293526,0.06192829858736653,0.23353112597231562,ESTIMATED,2712,42,2657,1,2000,2000,1609837338,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_ft_transformer_no_text,e874cb360826b368be05b521caaf200eca9b773457830e18dfde59eb99f42245,,299edc018c495b67c9a4e518ae7b9af53dd54a3477f8e64904fe66abfeb8d692
P1_06-S6-ft_transformer,surgery_S6_ft_transformer_no_text,surgery,S6,ft_transformer,validation_2024,AUPRC_no_text,0.12495356667658661,0.06788525011924679,0.24017579845077822,ESTIMATED,2712,42,2657,1,2000,2000,1609837338,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_ft_transformer_no_text,e874cb360826b368be05b521caaf200eca9b773457830e18dfde59eb99f42245,,299edc018c495b67c9a4e518ae7b9af53dd54a3477f8e64904fe66abfeb8d692
P1_06-S6-ft_transformer,surgery_S6_ft_transformer_no_text,surgery,S6,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,0.007894557836348653,-0.04873305354883932,0.043423189175609764,ESTIMATED,2712,42,2657,1,2000,2000,1609837338,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_ft_transformer_no_text,e874cb360826b368be05b521caaf200eca9b773457830e18dfde59eb99f42245,,299edc018c495b67c9a4e518ae7b9af53dd54a3477f8e64904fe66abfeb8d692
P1_06-S6-mlp_plr,surgery_S6_mlp_plr_no_text,surgery,S6,mlp_plr,oof_2020_2023,AUPRC,0.02865602837417444,0.021257042005474805,0.04541726158193459,ESTIMATED,8731,103,8433,6,2000,2000,1164908740,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_mlp_plr_no_text,402d6d549868cb02e4c1eb047b127009f8713965a693cc9cb458f80fac6a90e1,,24f73c0c839a8cea03a2f5784b5e6a694017afee748bbdb6bcdac03185b00d9e
P1_06-S6-mlp_plr,surgery_S6_mlp_plr_no_text,surgery,S6,mlp_plr,oof_2020_2023,AUPRC_no_text,0.02768197949000865,0.021292771980883415,0.04015881294296015,ESTIMATED,8731,103,8433,6,2000,2000,1164908740,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_mlp_plr_no_text,402d6d549868cb02e4c1eb047b127009f8713965a693cc9cb458f80fac6a90e1,,24f73c0c839a8cea03a2f5784b5e6a694017afee748bbdb6bcdac03185b00d9e
P1_06-S6-mlp_plr,surgery_S6_mlp_plr_no_text,surgery,S6,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.0009740488841657909,-0.005687216790104178,0.009958846199435604,ESTIMATED,8731,103,8433,6,2000,2000,1164908740,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_mlp_plr_no_text,402d6d549868cb02e4c1eb047b127009f8713965a693cc9cb458f80fac6a90e1,,24f73c0c839a8cea03a2f5784b5e6a694017afee748bbdb6bcdac03185b00d9e
P1_06-S6-mlp_plr,surgery_S6_mlp_plr_no_text,surgery,S6,mlp_plr,validation_2024,AUPRC,0.14401308150633801,0.06754944773013313,0.25570816796836554,ESTIMATED,2712,42,2657,1,2000,2000,2667339029,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_mlp_plr_no_text,402d6d549868cb02e4c1eb047b127009f8713965a693cc9cb458f80fac6a90e1,,24f73c0c839a8cea03a2f5784b5e6a694017afee748bbdb6bcdac03185b00d9e
P1_06-S6-mlp_plr,surgery_S6_mlp_plr_no_text,surgery,S6,mlp_plr,validation_2024,AUPRC_no_text,0.13555978606420324,0.06487809487580742,0.2376524337398602,ESTIMATED,2712,42,2657,1,2000,2000,2667339029,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_mlp_plr_no_text,402d6d549868cb02e4c1eb047b127009f8713965a693cc9cb458f80fac6a90e1,,24f73c0c839a8cea03a2f5784b5e6a694017afee748bbdb6bcdac03185b00d9e
P1_06-S6-mlp_plr,surgery_S6_mlp_plr_no_text,surgery,S6,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.008453295442134773,-0.013229865605616583,0.03874806283540533,ESTIMATED,2712,42,2657,1,2000,2000,2667339029,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,current_opname_specialty,surgery_S6_mlp_plr_no_text,402d6d549868cb02e4c1eb047b127009f8713965a693cc9cb458f80fac6a90e1,,24f73c0c839a8cea03a2f5784b5e6a694017afee748bbdb6bcdac03185b00d9e
