task_id,outcome,model,model_family,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,bootstrap_b,bootstrap_success,bootstrap_failures,bootstrap_minimum_success_required,bootstrap_method,validation_cohort_n,coverage_rate,source_id
P1_03-evaluation-S5,S5,missingness__tree_native__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.09189430147941739,0.05958888774529289,0.16440753910227418,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,missingness__tree_native__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.030945281148061828,0.029305875787503235,0.032548953068273816,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,missingness__tree_native__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-2.2726999710517504,-2.323153226692434,-2.2204214082083515,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,missingness__tree_native__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-2.370871308236333,-2.5689584154926597,-2.1841989164241076,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,missingness__tree_native__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,0.9162669234535412,0.7745479722138121,1.0724380496057802,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__isotonic,common_ml,validation_2024,AUROC,0.8378865644490645,0.8027811015840259,0.868129284389992,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__isotonic,common_ml,validation_2024,AUPRC,0.06257163259907347,0.04790824167117425,0.09138978196594874,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__isotonic,common_ml,validation_2024,Brier,0.01328930503661511,0.012974563740728032,0.013640497918606276,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__isotonic,common_ml,validation_2024,calibration_in_large,-0.13005366862408607,-0.17907831769187552,-0.07690558646040359,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__isotonic,common_ml,validation_2024,calibration_intercept,-0.29997336529751567,-0.8513514067497202,0.2543506252233287,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__isotonic,common_ml,validation_2024,calibration_slope,0.949117835174139,0.7970890081819062,1.116716492720583,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__platt,common_ml,validation_2024,AUROC,0.8394620582120582,0.803375011813558,0.870819714298784,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__platt,common_ml,validation_2024,AUPRC,0.07351691852309952,0.05354374813147023,0.11693439494430165,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__platt,common_ml,validation_2024,Brier,0.013243113197224364,0.012945601077765732,0.013589565636102984,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__platt,common_ml,validation_2024,calibration_in_large,-0.1307944462158872,-0.17731997248650344,-0.08577335987507463,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__platt,common_ml,validation_2024,calibration_intercept,-0.2386071756914103,-1.3152554178757896,0.6922403700853731,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__platt,common_ml,validation_2024,calibration_slope,0.9684764559265147,0.6689786292101139,1.2477327582828317,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__raw,common_ml,validation_2024,AUROC,0.8394620582120582,0.8046907978673791,0.869733299244743,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__raw,common_ml,validation_2024,AUPRC,0.07351691852309952,0.053554002887064335,0.11658927543490252,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__raw,common_ml,validation_2024,Brier,0.028520534821157614,0.027195357656272064,0.029836468330694497,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__raw,common_ml,validation_2024,calibration_in_large,-2.179794062846341,-2.228460716172082,-2.132355820776894,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__raw,common_ml,validation_2024,calibration_intercept,-2.2902389140544925,-2.785812887540859,-1.9386605951489682,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,random_forest__raw,common_ml,validation_2024,calibration_slope,0.9186044417076651,0.6120081387514783,1.1963238935886265,ESTIMATED,7504,104,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0044
P1_03-evaluation-S5,S5,score_MEWS__isotonic,traditional_score,validation_2024,AUROC,0.7156811118784531,0.6636749112110746,0.7648429576834264,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__isotonic,traditional_score,validation_2024,AUPRC,0.03506650403361039,0.026422615227031713,0.05057244600717804,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__isotonic,traditional_score,validation_2024,Brier,0.01283148149950279,0.012545119447450322,0.013171165991214163,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__isotonic,traditional_score,validation_2024,calibration_in_large,-0.20763090761626302,-0.2419407754092596,-0.16963735270828867,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__isotonic,traditional_score,validation_2024,calibration_intercept,-0.7326266901376209,-1.5087130789584575,0.03372998146842912,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__isotonic,traditional_score,validation_2024,calibration_slope,0.8588533100840101,0.6605544128558368,1.0630388925624539,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__platt,traditional_score,validation_2024,AUROC,0.7123575621546961,0.660868495395229,0.7642654371086649,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__platt,traditional_score,validation_2024,AUPRC,0.03419196798605295,0.025707793329851892,0.05037544647907541,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__platt,traditional_score,validation_2024,Brier,0.012946515750201728,0.012624856709127543,0.013321677194896395,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__platt,traditional_score,validation_2024,calibration_in_large,-0.18960994447390078,-0.2288107042387344,-0.14707052260415043,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__platt,traditional_score,validation_2024,calibration_intercept,-0.7611767761551174,-1.4973525161481858,-0.07043157921300189,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__platt,traditional_score,validation_2024,calibration_slope,0.8503344399152,0.6654874149613572,1.0298853467260802,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__raw,traditional_score,validation_2024,AUROC,0.7123575621546961,0.6600124599436517,0.7625778436897382,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__raw,traditional_score,validation_2024,AUPRC,0.03419196798605295,0.025583422523107902,0.04879511746364351,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__raw,traditional_score,validation_2024,Brier,0.2018351807273371,0.1974853867540246,0.2061432716730326,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__raw,traditional_score,validation_2024,calibration_in_large,-4.482155737481364,-4.53862139176079,-4.425995983989853,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__raw,traditional_score,validation_2024,calibration_intercept,-4.300465430523213,-4.3632589331178995,-4.2505094905229805,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_MEWS__raw,traditional_score,validation_2024,calibration_slope,0.6800937712289599,0.5300988890247856,0.817800492815933,ESTIMATED,7336,96,6459,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9776119402985075,s0044
P1_03-evaluation-S5,S5,score_NEWS2__isotonic,traditional_score,validation_2024,AUROC,0.5768047579983593,0.5051793678339261,0.6510642783357906,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__isotonic,traditional_score,validation_2024,AUPRC,0.059469355788535405,0.05013911545172082,0.08314474076396604,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__isotonic,traditional_score,validation_2024,Brier,0.047853761826283786,0.045989812287880856,0.05011652021699918,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__isotonic,traditional_score,validation_2024,calibration_in_large,-0.35285732763803423,-0.40271058860835096,-0.2927156705857418,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__isotonic,traditional_score,validation_2024,calibration_intercept,-1.3768947741057205,-2.8404844488478704,0.1682150328039166,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__isotonic,traditional_score,validation_2024,calibration_slope,0.5967683724748271,0.03814981922664589,1.204981056697015,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__platt,traditional_score,validation_2024,AUROC,0.5771123872026251,0.5021736048691818,0.6524154319719832,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__platt,traditional_score,validation_2024,AUPRC,0.0631164736439816,0.050998953941408236,0.09500959273392393,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__platt,traditional_score,validation_2024,Brier,0.04785077275878377,0.04593911416002156,0.05001990230248859,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__platt,traditional_score,validation_2024,calibration_in_large,-0.35401093071243395,-0.40108126901261587,-0.3014987755722412,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__platt,traditional_score,validation_2024,calibration_intercept,-1.3529093398919934,-3.066379628434211,0.27349432724865297,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__platt,traditional_score,validation_2024,calibration_slope,0.6083748648160737,-0.04258229170703145,1.2528575690638548,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__raw,traditional_score,validation_2024,AUROC,0.5771123872026251,0.5078262396074603,0.6452768888364613,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__raw,traditional_score,validation_2024,AUPRC,0.0631164736439816,0.05123900160210192,0.09570067483262715,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__raw,traditional_score,validation_2024,Brier,0.24145440655480763,0.2349749040653624,0.2479916596945875,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__raw,traditional_score,validation_2024,calibration_in_large,-2.962005667842149,-3.0144226093077964,-2.905418132384309,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__raw,traditional_score,validation_2024,calibration_intercept,-2.933154750142099,-2.992607341024414,-2.88718481634454,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_NEWS2__raw,traditional_score,validation_2024,calibration_slope,0.541755516859567,0.001515395884305343,1.0624477129731775,ESTIMATED,1065,53,962,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.14192430703624734,s0044
P1_03-evaluation-S5,S5,score_REMS__isotonic,traditional_score,validation_2024,AUROC,0.6907494296510176,0.6405871571608285,0.7374651365055509,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__isotonic,traditional_score,validation_2024,AUPRC,0.020732968006367595,0.016926803302758683,0.028515527202160485,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__isotonic,traditional_score,validation_2024,Brier,0.011319773027903787,0.011153892311550466,0.0114834949264578,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__isotonic,traditional_score,validation_2024,calibration_in_large,-0.23116862268075522,-0.2647307597849306,-0.19556321352340605,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__isotonic,traditional_score,validation_2024,calibration_intercept,-1.5532563457811184,-2.2627061681833616,-0.7431633354148341,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__isotonic,traditional_score,validation_2024,calibration_slope,0.6576631128641919,0.48295761555246264,0.8645868939271982,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__platt,traditional_score,validation_2024,AUROC,0.6916840444872205,0.6416959124764209,0.7421003558253569,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__platt,traditional_score,validation_2024,AUPRC,0.021473738168280673,0.017210284938387256,0.03222514466458937,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__platt,traditional_score,validation_2024,Brier,0.011373043135218565,0.01118590204681067,0.011555512437360305,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__platt,traditional_score,validation_2024,calibration_in_large,-0.23453316530215318,-0.2706559557717338,-0.19824723266137276,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__platt,traditional_score,validation_2024,calibration_intercept,-1.301786409279466,-2.0831910983273274,-0.49899289923159085,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__platt,traditional_score,validation_2024,calibration_slope,0.7278892606818357,0.5371371365873038,0.9263877655268119,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__raw,traditional_score,validation_2024,AUROC,0.6916840444872205,0.6385765985209889,0.7407807772562951,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__raw,traditional_score,validation_2024,AUPRC,0.021473738168280673,0.01722893729099312,0.032133518274378964,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__raw,traditional_score,validation_2024,Brier,0.21149109591087775,0.20599426842783333,0.21702409768086584,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__raw,traditional_score,validation_2024,calibration_in_large,-4.573808772703458,-4.619135600237322,-4.529170403707124,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__raw,traditional_score,validation_2024,calibration_intercept,-4.393399661065942,-4.45517520633177,-4.3563981138283365,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_REMS__raw,traditional_score,validation_2024,calibration_slope,0.6159202773003571,0.45228464568084664,0.7812751227309221,ESTIMATED,6306,72,5575,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8403518123667377,s0044
P1_03-evaluation-S5,S5,score_RTS__isotonic,traditional_score,validation_2024,AUROC,0.6104171405464149,0.5593394681687142,0.6623396134029391,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__isotonic,traditional_score,validation_2024,AUPRC,0.023575869130076685,0.01665374992551087,0.03638455352048605,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__isotonic,traditional_score,validation_2024,Brier,0.0119274373115749,0.011743189541713385,0.01210828503230801,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__isotonic,traditional_score,validation_2024,calibration_in_large,-0.197447929388872,-0.22708201719602616,-0.17135167687338831,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__isotonic,traditional_score,validation_2024,calibration_intercept,-1.2265379766387368,-2.3667677386377335,-0.26969240256832255,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__isotonic,traditional_score,validation_2024,calibration_slope,0.7427169582164106,0.4683703857703748,0.98133308106926,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__platt,traditional_score,validation_2024,AUROC,0.6100870043217833,0.5551707821315788,0.6640120075842096,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__platt,traditional_score,validation_2024,AUPRC,0.024049100555720834,0.016779265434820757,0.03767300853586533,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__platt,traditional_score,validation_2024,Brier,0.011971544950148244,0.01176118007672225,0.012164150897728987,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__platt,traditional_score,validation_2024,calibration_in_large,-0.19546687928233553,-0.2265157071740838,-0.16320189853998546,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__platt,traditional_score,validation_2024,calibration_intercept,-1.0734016891746714,-2.3252871652439855,-0.12507866044767696,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__platt,traditional_score,validation_2024,calibration_slope,0.7821248811059957,0.48343512249756093,1.016336015475904,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__raw,traditional_score,validation_2024,AUROC,0.6100870043217833,0.5548641759189973,0.6662829885000319,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__raw,traditional_score,validation_2024,AUPRC,0.024049100555720834,0.016842905015905376,0.03823665117964251,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__raw,traditional_score,validation_2024,Brier,0.21497162392519667,0.2119108818660964,0.2181562109443736,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__raw,traditional_score,validation_2024,calibration_in_large,-4.489287605685988,-4.533134001381667,-4.448629152453848,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__raw,traditional_score,validation_2024,calibration_intercept,-4.379011903721145,-4.428843556537738,-4.353279515609913,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_RTS__raw,traditional_score,validation_2024,calibration_slope,0.6519802634825091,0.41245252441228086,0.8473338832890737,ESTIMATED,7282,88,6431,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9704157782515992,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__isotonic,traditional_score,validation_2024,AUROC,0.531867145421903,0.4875209670160336,0.5771746713465907,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__isotonic,traditional_score,validation_2024,AUPRC,0.014237548053099874,0.012689052047045301,0.017968440034724725,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__isotonic,traditional_score,validation_2024,Brier,0.012928297143985351,0.012672779123250707,0.013302146375555272,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__isotonic,traditional_score,validation_2024,calibration_in_large,-0.13661561549120904,-0.1576057137247874,-0.10568911915926522,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__isotonic,traditional_score,validation_2024,calibration_intercept,-2.5818372115638817,-7.547925836068359,0.16322499615642458,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__isotonic,traditional_score,validation_2024,calibration_slope,0.414572849737188,-0.7674206343260358,1.073860935070998,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__platt,traditional_score,validation_2024,AUROC,0.5305213656032777,0.4675571784863481,0.5964909291627912,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__platt,traditional_score,validation_2024,AUPRC,0.03459138582595134,0.016407554849371914,0.07078138411210044,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__platt,traditional_score,validation_2024,Brier,0.012913998623095271,0.012654575979964614,0.013268724107081855,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
P1_03-evaluation-S5,S5,score_SIAVPU__platt,traditional_score,validation_2024,calibration_in_large,-0.14143359113596432,-0.1623903378975953,-0.11361770349790974,ESTIMATED,7337,96,6460,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.9777452025586354,s0044
