entity_id,group,outcome,model,model_variant,split,scope,n,events,AUROC,AUPRC,Brier,calibration_intercept,calibration_slope,ECE,observed_expected_ratio
v3|P2|surgery|mlp_plr,surgery,P2,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,3157,41,0.9239722596199004,0.5493976666713283,0.0585404672008268,-3.807403773867653,0.6687463078095314,0.10505641715467395,0.11001893939734503
v3|P2|surgery|rSI_sMS,surgery,P2,rSI_sMS,rSI_sMS,external_2025,current_frozen_aggregate,3114,27,0.6137626126288257,0.1354409640960735,0.2462867355716846,-4.821602434946252,1.6744107386552853,0.4809386524474325,0.017709064116951792
v3|P2|surgery|stacking,surgery,P2,stacking,stacking,external_2025,current_frozen_aggregate,3157,41,0.9517282945615079,0.5959017521646282,0.10531176845852554,-4.639436096095933,0.9868399935376275,0.28963562133508564,0.04291487652965893
v3|P2|surgery|tabicl,surgery,P2,tabicl,tabicl,external_2025,current_frozen_aggregate,3157,41,0.9432746798584801,0.6090966262359366,0.00750898751709789,-0.4564868968405434,1.016696000509685,0.004759002257132728,0.744548478934781
v3|P2|surgery|tabpfn,surgery,P2,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,3157,41,0.9430320298068192,0.5844141462260264,0.007604482461763321,-0.1478032730361087,1.1451633214714136,0.005105109243913039,0.7190600052494266
v3|P2|surgery|xgboost,surgery,P2,xgboost,xgboost,external_2025,current_frozen_aggregate,3157,41,0.9608394126303267,0.49614678935820866,0.008761180970184716,-0.024668887591308867,1.2392303499351716,0.006776571083195287,0.6571183111766492
v3|P3|surgery|bert_finetuned,surgery,P3,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,3157,39,0.8888875182973964,0.23630900319610726,0.12478330987725349,-4.55163383969772,0.917038410636022,0.2548863773588486,0.046226260366332775
v3|P3|surgery|catboost,surgery,P3,catboost,catboost,external_2025,current_frozen_aggregate,3157,39,0.9252479400009869,0.5073138594884106,0.0075288356660163204,0.039567476290326024,0.951490391417839,0.0018360962344862652,1.0999030806661447
v3|P3|surgery|cnn_1d,surgery,P3,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,3157,39,0.8937147415338564,0.3466998137257247,0.06349474221398273,-4.057334412322007,0.4081703019550119,0.13106293246745698,0.08613727124706652
v3|P3|surgery|ft_transformer,surgery,P3,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,3157,39,0.9097136560253943,0.5089135029782537,0.06823727458821784,-4.5698453077876335,1.153802830040528,0.18531490677580037,0.06249607790126922
v3|P3|surgery|lightgbm,surgery,P3,lightgbm,lightgbm,external_2025,current_frozen_aggregate,3157,39,0.9409302478577655,0.52201400071011,0.007874991599918396,0.6579048987376392,1.057585557296405,0.004765531408727382,1.3633217393914385
v3|P3|surgery|logistic_regression,surgery,P3,logistic_regression,logistic_regression,external_2025,current_frozen_aggregate,3157,39,0.756311573822799,0.3214270216655748,0.02693707119313525,-3.346670746711649,0.18171674252350226,0.035207555959037476,0.3209528688259719
v3|P3|surgery|mlp_plr,surgery,P3,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,3157,39,0.9169750497524711,0.48699526439923335,0.13315439699266596,-4.987567790946385,0.9690421667914318,0.3312860715622185,0.03594900347630067
v3|P3|surgery|rSI_sMS,surgery,P3,rSI_sMS,rSI_sMS,external_2025,current_frozen_aggregate,3114,27,0.8353369566521494,0.373954707010843,0.221795606791196,-5.90299417137364,3.866152505959106,0.4465465557118503,0.01904700128669674
v3|P3|surgery|stacking,surgery,P3,stacking,stacking,external_2025,current_frozen_aggregate,3157,39,0.9258318119767767,0.5009500973290756,0.0747710241021022,-4.542478153747168,0.8580260787024834,0.2462198104432683,0.04777561972515329
v3|P3|surgery|tabicl,surgery,P3,tabicl,tabicl,external_2025,current_frozen_aggregate,3157,39,0.9418677324386112,0.553087661308608,0.007504999325006541,-0.11525507299876621,0.8652275313628431,0.0021550838260662028,1.110604201126315
v3|P3|surgery|tabpfn,surgery,P3,tabpfn,tabpfn_standard_cloud_v3,external_2025,current_frozen_aggregate,3157,39,0.9231262643706518,0.5016429463654426,0.007616376444438206,0.006330095488033766,0.9219076825668274,0.0017906300338899539,1.1269637185065329
v3|P3|surgery|xgboost,surgery,P3,xgboost,xgboost,external_2025,current_frozen_aggregate,3157,39,0.9306096939195079,0.5278166872748576,0.007265452878379362,-0.6377431870944084,0.8685264228179096,0.0039659894274075395,0.8472295478012213
v3|S1|surgery|bert_finetuned,surgery,S1,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,3157,17,0.742862495316598,0.010865357522748585,0.10919275087989777,-2.625875389829268,4.172927999268206,0.3177680621701855,0.016663501054463997
v3|S1|surgery|catboost,surgery,S1,catboost,catboost__isotonic,external_2025,current_frozen_aggregate,3157,17,0.9714687148744849,0.3676693616008583,0.004239025668652297,-3.5891664248094046,0.1734944377410044,0.0032795849926326726,0.6214892751346106
v3|S1|surgery|cnn_1d,surgery,S1,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,3157,17,0.9296365680029973,0.4089079502572255,0.2761084407046057,-7.071175471295225,0.8969019408903909,0.49022187624394536,0.010865185357647763
v3|S1|surgery|ft_transformer,surgery,S1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,3157,17,0.9639378044211315,0.40515132586854063,0.16137034044822332,-7.06571245263557,1.3809789778857327,0.3315340618021481,0.01598265550026574
v3|S1|surgery|lightgbm,surgery,S1,lightgbm,lightgbm__platt,external_2025,current_frozen_aggregate,3157,17,0.9766204571000374,0.5058606645585337,0.0037657522437106405,0.0423526926429553,1.4815683112413873,0.00655897715943597,0.45084836663441574
v3|S1|surgery|logistic_regression,surgery,S1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,3157,17,0.9248220307231172,0.5020629984200046,0.0035449833848801723,1.2798594569932316,1.322453675691004,0.0021665099283557417,1.0784750432115675
