outcome,reference_model,curve,curve_type,model_family,threshold,net_benefit,n,events,prevalence,validation_cohort_n,coverage_rate,source_id
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.105,-0.1013865230908506,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.105,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.11,0.005278083898325388,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.11,-0.10757408782731605,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.11,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.115,0.005207015768614554,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.115,-0.11383156854950428,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.115,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.12,0.0052214576468307804,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.12,-0.1201601570071719,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.12,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.125,0.005197228144989338,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.125,-0.12656107219007004,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.125,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.13,0.005226331397201185,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.13,-0.13303556111070267,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.13,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.135,0.005355910373812193,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.135,-0.13958489961423273,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.135,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.14,0.005358382506074279,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.14,-0.14621039321664106,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.14,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.145,0.005240090275439843,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.145,-0.1529133779722939,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.145,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,missingness__median_no_indicator__xgboost__raw,model,missingness_sensitivity,0.15,0.00524426188385802,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_all,treat_all,reference,0.15,-0.15969522137213096,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__median_no_indicator__xgboost__raw,treat_none,treat_none,reference,0.15,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.01,0.007861127264112339,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.01,0.004302082660291615,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.01,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.015,0.007319277434437673,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.015,-0.0007522214886409116,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.015,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.02,0.006350354640790218,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.02,-0.005858100169705409,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.02,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.025,0.005911377180033896,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.025,-0.01101634683724236,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.025,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.03,0.005701426593102236,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.03,-0.01622777130547557,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.03,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.035,0.005537633814642553,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.035,-0.021493200172343317,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.035,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.04,0.005358253375977257,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.04,-0.026813477256574278,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.04,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.045,0.004961402784134674,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.045,-0.03218946404849351,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.045,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.05,0.0049026484120749635,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.05,-0.03762204017506453,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.05,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.055,0.004843272300628377,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.055,-0.043112103879694504,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.055,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.06,0.004692532776845257,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.06,-0.048660572517352445,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.06,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.065,0.004635673808193562,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.065,-0.054268383065573585,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.065,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.07,0.0045782034527821714,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.07,-0.05993649265194765,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.07,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.075,0.004520111796231199,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.075,-0.06566587909871491,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.075,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.08,0.004461388708630759,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.08,-0.07145754148512097,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.08,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.085,0.004402023838652172,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.085,-0.07731250072820907,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.085,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.09,0.0043420066074650295,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.09,-0.08323180018275966,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.09,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.095,0.004238623378765211,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.095,-0.08921650626111745,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.095,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.1,0.004190357735133854,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.1,-0.09526770907367922,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.1,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.105,0.0034737525461280986,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.105,-0.1013865230908506,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.105,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.11,0.0034528401332023667,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.11,-0.10757408782731605,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.11,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.115,0.003431691421825497,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.115,-0.11383156854950428,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.115,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.12,0.003410302384182981,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.12,-0.1201601570071719,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_none,treat_none,reference,0.12,0.0,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,model,missingness_sensitivity,0.125,0.003388668900395979,7504,107,0.0142590618336887,7504,1.0,s0011
P1,missingness__mnar_minus_0_5sd__logistic_l2__isotonic,treat_all,treat_all,reference,0.125,-0.12656107219007004,7504,107,0.0142590618336887,7504,1.0,s0011
