split_year,feature,n,missing_n,missing_rate
2021,MISSREASON_EMT_車上_脈搏__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_脈搏__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_呼吸,5905,401,0.0679085520745131
2021,MISS_EMT_車上_呼吸,5905,0,0.0
2021,MISSREASON_EMT_車上_呼吸__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_呼吸__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_呼吸__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_SPO2,5905,406,0.0687552921253175
2021,MISS_EMT_車上_SPO2,5905,0,0.0
2021,MISSREASON_EMT_車上_SPO2__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_SPO2__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_SPO2__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_SPO2__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_體溫,5905,402,0.068077900084674
2021,MISS_EMT_車上_體溫,5905,0,0.0
2021,MISSREASON_EMT_車上_體溫__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_體溫__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_體溫__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_體溫__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_GCS,5905,443,0.0750211685012701
2021,MISS_EMT_車上_GCS,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_GCS_E,5905,443,0.0750211685012701
2021,MISS_EMT_車上_GCS_E,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_E__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_E__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_E__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_E__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_GCS_V,5905,443,0.0750211685012701
2021,MISS_EMT_車上_GCS_V,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_V__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_V__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_V__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_V__invalid_or_out_of_range,5905,0,0.0
2021,EMT_車上_GCS_M,5905,443,0.0750211685012701
2021,MISS_EMT_車上_GCS_M,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_M__source_missing,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_M__not_measured,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_M__sentinel,5905,0,0.0
2021,MISSREASON_EMT_車上_GCS_M__invalid_or_out_of_range,5905,0,0.0
2021,EMT_生命徵象量測次數,5905,0,0.0
2021,MISS_EMT_生命徵象量測次數,5905,0,0.0
2021,MISSREASON_EMT_生命徵象量測次數__source_missing,5905,0,0.0
2021,MISSREASON_EMT_生命徵象量測次數__not_measured,5905,0,0.0
2021,MISSREASON_EMT_生命徵象量測次數__sentinel,5905,0,0.0
2021,MISSREASON_EMT_生命徵象量測次數__invalid_or_out_of_range,5905,0,0.0
2021,EMT_問卷_疼痛指數,5905,1950,0.3302286198137172
2021,MISS_EMT_問卷_疼痛指數,5905,0,0.0
2021,MISSREASON_EMT_問卷_疼痛指數__source_missing,5905,0,0.0
2021,MISSREASON_EMT_問卷_疼痛指數__not_measured,5905,0,0.0
2021,MISSREASON_EMT_問卷_疼痛指數__sentinel,5905,0,0.0
2021,MISSREASON_EMT_問卷_疼痛指數__invalid_or_out_of_range,5905,0,0.0
2021,EMT_問卷_左瞳孔尺寸mm,5905,314,0.0531752751905165
2021,MISS_EMT_問卷_左瞳孔尺寸mm,5905,0,0.0
2021,MISSREASON_EMT_問卷_左瞳孔尺寸mm__source_missing,5905,0,0.0
2021,MISSREASON_EMT_問卷_左瞳孔尺寸mm__not_measured,5905,0,0.0
2021,MISSREASON_EMT_問卷_左瞳孔尺寸mm__sentinel,5905,0,0.0
2021,MISSREASON_EMT_問卷_左瞳孔尺寸mm__invalid_or_out_of_range,5905,0,0.0
2021,EMT_問卷_右瞳孔尺寸mm,5905,320,0.0541913632514817
2021,MISS_EMT_問卷_右瞳孔尺寸mm,5905,0,0.0
2021,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,5905,0,0.0
2021,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,5905,0,0.0
2021,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,5905,0,0.0
2021,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,5905,0,0.0
2021,EMT_問卷_血糖值mgdl,5905,4790,0.8111769686706182
2021,MISS_EMT_問卷_血糖值mgdl,5905,0,0.0
2021,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,5905,0,0.0
2021,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,5905,0,0.0
2021,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,5905,0,0.0
2021,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,5905,0,0.0
2021,EMT_問卷_氧氣流量Lmin,5905,5210,0.882303132938188
2021,MISS_EMT_問卷_氧氣流量Lmin,5905,0,0.0
2021,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,5905,0,0.0
2021,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,5905,0,0.0
2021,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,5905,0,0.0
2021,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,5905,0,0.0
2021,EMT_問卷_靜脈輸液量ml,5905,5643,0.9556308213378492
2021,MISS_EMT_問卷_靜脈輸液量ml,5905,0,0.0
2021,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,5905,0,0.0
2021,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,5905,0,0.0
2021,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,5905,0,0.0
2021,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,5905,0,0.0
2021,EMT_體重,5905,93,0.0157493649449618
2021,MISS_EMT_體重,5905,0,0.0
2021,MISSREASON_EMT_體重__source_missing,5905,0,0.0
2021,MISSREASON_EMT_體重__not_measured,5905,0,0.0
2021,MISSREASON_EMT_體重__sentinel,5905,0,0.0
2021,MISSREASON_EMT_體重__invalid_or_out_of_range,5905,0,0.0
2021,EMT_燒燙傷一級%,5905,0,0.0
2021,MISS_EMT_燒燙傷一級%,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷一級%__source_missing,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷一級%__not_measured,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷一級%__sentinel,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,5905,0,0.0
2021,EMT_燒燙傷二級%,5905,0,0.0
2021,MISS_EMT_燒燙傷二級%,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷二級%__source_missing,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷二級%__not_measured,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷二級%__sentinel,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,5905,0,0.0
2021,EMT_燒燙傷三級%,5905,0,0.0
2021,MISS_EMT_燒燙傷三級%,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷三級%__source_missing,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷三級%__not_measured,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷三級%__sentinel,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,5905,0,0.0
2021,EMT_燒燙傷總%,5905,0,0.0
2021,MISS_EMT_燒燙傷總%,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷總%__source_missing,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷總%__not_measured,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷總%__sentinel,5905,0,0.0
2021,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,5905,0,0.0
2021,EMT_城市__台北,5905,0,0.0
2021,EMT_城市__新北,5905,0,0.0
2021,EMT_城市__OTHER_RARE,5905,0,0.0
2021,EMT_城市__MISSING,5905,0,0.0
2021,EMT_性別__女,5905,0,0.0
2021,EMT_性別__男,5905,0,0.0
2021,EMT_性別__OTHER_RARE,5905,0,0.0
2021,EMT_性別__MISSING,5905,0,0.0
2021,EMT_送醫路由__家屬指定送醫,5905,0,0.0
2021,EMT_送醫路由__就近適當,5905,0,0.0
2021,EMT_送醫路由__指揮中心,5905,0,0.0
2021,EMT_送醫路由__OTHER_RARE,5905,0,0.0
2021,EMT_送醫路由__MISSING,5905,0,0.0
2021,EMT_危急個案__0.0,5905,0,0.0
2021,EMT_危急個案__1.0,5905,0,0.0
2021,EMT_危急個案__OTHER_RARE,5905,0,0.0
2021,EMT_危急個案__MISSING,5905,0,0.0
2021,EMT_發生地區__三峽區,5905,0,0.0
2021,EMT_發生地區__三重區,5905,0,0.0
2021,EMT_發生地區__中和區,5905,0,0.0
2021,EMT_發生地區__土城區,5905,0,0.0
2021,EMT_發生地區__坪林區,5905,0,0.0
2021,EMT_發生地區__市文山區,5905,0,0.0
2021,EMT_發生地區__新店區,5905,0,0.0
2021,EMT_發生地區__新莊區,5905,0,0.0
2021,EMT_發生地區__板橋區,5905,0,0.0
2021,EMT_發生地區__樹林區,5905,0,0.0
2021,EMT_發生地區__永和區,5905,0,0.0
2021,EMT_發生地區__深坑區,5905,0,0.0
2021,EMT_發生地區__烏來區,5905,0,0.0
2021,EMT_發生地區__石碇區,5905,0,0.0
2021,EMT_發生地區__蘆洲區,5905,0,0.0
2021,EMT_發生地區__OTHER_RARE,5905,0,0.0
2021,EMT_發生地區__MISSING,5905,0,0.0
2021,EMT_距離_定位信心__Google地標,5905,0,0.0
2021,EMT_距離_定位信心__區內概略,5905,0,0.0
2021,EMT_距離_定位信心__國道概略,5905,0,0.0
2021,EMT_距離_定位信心__無,5905,0,0.0
2021,EMT_距離_定位信心__號,5905,0,0.0
2021,EMT_距離_定位信心__路名概略(OSM),5905,0,0.0
2021,EMT_距離_定位信心__路段中心,5905,0,0.0
2021,EMT_距離_定位信心__OTHER_RARE,5905,0,0.0
2021,EMT_距離_定位信心__MISSING,5905,0,0.0
2021,EMT_現場_意識__否,5905,0,0.0
2021,EMT_現場_意識__清,5905,0,0.0
2021,EMT_現場_意識__痛,5905,0,0.0
2021,EMT_現場_意識__聲,5905,0,0.0
2021,EMT_現場_意識__OTHER_RARE,5905,0,0.0
2021,EMT_現場_意識__MISSING,5905,0,0.0
2021,EMT_派遣分類__BLS,5905,0,0.0
2021,EMT_派遣分類__OTHER_RARE,5905,0,0.0
2021,EMT_派遣分類__MISSING,5905,0,0.0
2021,EMT_派遣原因__救護,5905,0,0.0
2021,EMT_派遣原因__救護-一般受傷,5905,0,0.0
2021,EMT_派遣原因__救護-其它,5905,0,0.0
2021,EMT_派遣原因__救護-割腕,5905,0,0.0
2021,EMT_派遣原因__救護-吞食藥物,5905,0,0.0
2021,EMT_派遣原因__救護-孕婦待產,5905,0,0.0
2021,EMT_派遣原因__救護-急病,5905,0,0.0
2021,EMT_派遣原因__救護-打架受傷,5905,0,0.0
2021,EMT_派遣原因__救護-精神異常,5905,0,0.0
2021,EMT_派遣原因__救護-路倒,5905,0,0.0
2021,EMT_派遣原因__救護-車禍,5905,0,0.0
2021,EMT_派遣原因__火警-集合住宅,5905,0,0.0
2021,EMT_派遣原因__緊急救援-其他,5905,0,0.0
2021,EMT_派遣原因__緊急救援-車禍救助,5905,0,0.0
2021,EMT_派遣原因__OTHER_RARE,5905,0,0.0
2021,EMT_派遣原因__MISSING,5905,0,0.0
2021,EMT_問卷_創傷導致的主訴群__肢體麻痺,5905,0,0.0
2021,EMT_問卷_創傷導致的主訴群__背部疼痛,5905,0,0.0
2021,EMT_問卷_創傷導致的主訴群__胸痛/悶,5905,0,0.0
2021,EMT_問卷_創傷導致的主訴群__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_創傷導致的主訴群__MISSING,5905,0,0.0
2021,EMT_問卷_頸椎固定__GCS<15,5905,0,0.0
2021,EMT_問卷_頸椎固定__檢查無明顯異常,5905,0,0.0
2021,EMT_問卷_頸椎固定__肢體運動感覺異常,5905,0,0.0
2021,EMT_問卷_頸椎固定__轉向困難,5905,0,0.0
2021,EMT_問卷_頸椎固定__頸椎瘀青疼痛,5905,0,0.0
2021,EMT_問卷_頸椎固定__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_頸椎固定__MISSING,5905,0,0.0
2021,EMT_問卷_膚色__其他,5905,0,0.0
2021,EMT_問卷_膚色__正常,5905,0,0.0
2021,EMT_問卷_膚色__溼冷,5905,0,0.0
2021,EMT_問卷_膚色__潮紅,5905,0,0.0
2021,EMT_問卷_膚色__發紺,5905,0,0.0
2021,EMT_問卷_膚色__蒼白,5905,0,0.0
2021,EMT_問卷_膚色__蒼白、溼冷,5905,0,0.0
2021,EMT_問卷_膚色__黃疸,5905,0,0.0
2021,EMT_問卷_膚色__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_膚色__MISSING,5905,0,0.0
2021,EMT_問卷_左瞳孔光反射__+,5905,0,0.0
2021,EMT_問卷_左瞳孔光反射__-,5905,0,0.0
2021,EMT_問卷_左瞳孔光反射__無法測量,5905,0,0.0
2021,EMT_問卷_左瞳孔光反射__眼疾,5905,0,0.0
2021,EMT_問卷_左瞳孔光反射__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_左瞳孔光反射__MISSING,5905,0,0.0
2021,EMT_問卷_右瞳孔光反射__+,5905,0,0.0
2021,EMT_問卷_右瞳孔光反射__-,5905,0,0.0
2021,EMT_問卷_右瞳孔光反射__無法測量,5905,0,0.0
2021,EMT_問卷_右瞳孔光反射__眼疾,5905,0,0.0
2021,EMT_問卷_右瞳孔光反射__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_右瞳孔光反射__MISSING,5905,0,0.0
2021,EMT_問卷_氣管位置__其他,5905,0,0.0
2021,EMT_問卷_氣管位置__正常,5905,0,0.0
2021,EMT_問卷_氣管位置__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_氣管位置__MISSING,5905,0,0.0
2021,EMT_問卷_頸靜脈怒張__其他,5905,0,0.0
2021,EMT_問卷_頸靜脈怒張__有,5905,0,0.0
2021,EMT_問卷_頸靜脈怒張__無,5905,0,0.0
2021,EMT_問卷_頸靜脈怒張__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_頸靜脈怒張__MISSING,5905,0,0.0
2021,EMT_問卷_血糖狀態__High,5905,0,0.0
2021,EMT_問卷_血糖狀態__Low,5905,0,0.0
2021,EMT_問卷_血糖狀態__否,5905,0,0.0
2021,EMT_問卷_血糖狀態__否、其他,5905,0,0.0
2021,EMT_問卷_血糖狀態__否、創傷,5905,0,0.0
2021,EMT_問卷_血糖狀態__否、拒絕,5905,0,0.0
2021,EMT_問卷_血糖狀態__否、躁動,5905,0,0.0
2021,EMT_問卷_血糖狀態__血糖值紀錄,5905,0,0.0
2021,EMT_問卷_血糖狀態__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_血糖狀態__MISSING,5905,0,0.0
2021,EMT_問卷_靜脈輸液種類__0.9%N.S.,5905,0,0.0
2021,EMT_問卷_靜脈輸液種類__5%G.W.,5905,0,0.0
2021,EMT_問卷_靜脈輸液種類__50%G.W.,5905,0,0.0
2021,EMT_問卷_靜脈輸液種類__IV,5905,0,0.0
2021,EMT_問卷_靜脈輸液種類__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_靜脈輸液種類__MISSING,5905,0,0.0
2021,EMT_推定派遣類別__中毒/自傷,5905,0,0.0
2021,EMT_推定派遣類別__交通事故傷,5905,0,0.0
2021,EMT_推定派遣類別__內科急病,5905,0,0.0
2021,EMT_推定派遣類別__其他外傷,5905,0,0.0
2021,EMT_推定派遣類別__精神行為異常,5905,0,0.0
2021,EMT_推定派遣類別__路倒/無意識,5905,0,0.0
2021,EMT_推定派遣類別__OTHER_RARE,5905,0,0.0
2021,EMT_推定派遣類別__MISSING,5905,0,0.0
2021,EMT_有燒燙傷__False,5905,0,0.0
2021,EMT_有燒燙傷__True,5905,0,0.0
2021,EMT_有燒燙傷__OTHER_RARE,5905,0,0.0
2021,EMT_有燒燙傷__MISSING,5905,0,0.0
2021,EMT_心律臆斷__Atrial fibrillation,5905,0,0.0
2021,EMT_心律臆斷__Normal Sinus Rhythm,5905,0,0.0
2021,EMT_心律臆斷__ST段下降,5905,0,0.0
2021,EMT_心律臆斷__Sinus Bradycardia,5905,0,0.0
2021,EMT_心律臆斷__Sinus Tachycardia,5905,0,0.0
2021,EMT_心律臆斷__其他波形,5905,0,0.0
2021,EMT_心律臆斷__OTHER_RARE,5905,0,0.0
2021,EMT_心律臆斷__MISSING,5905,0,0.0
2021,"EMT_台北_創傷類型__創傷-一般外傷,肢體外傷,摔跌傷",5905,0,0.0
2021,"EMT_台北_創傷類型__創傷-一般外傷,頭部外傷,摔跌傷",5905,0,0.0
2021,EMT_台北_創傷類型__創傷-交通事故(機車),5905,0,0.0
2021,"EMT_台北_創傷類型__非創傷-一般疾病,噁心嘔吐腹瀉",5905,0,0.0
2021,"EMT_台北_創傷類型__非創傷-一般疾病,肢體無力",5905,0,0.0
2021,"EMT_台北_創傷類型__非創傷-一般疾病,頭痛頭暈昏倒昏厥",5905,0,0.0
2021,EMT_台北_創傷類型__非創傷-呼吸問題,5905,0,0.0
2021,EMT_台北_創傷類型__非創傷-昏迷,5905,0,0.0
2021,EMT_台北_創傷類型__非創傷-腹痛,5905,0,0.0
2021,EMT_台北_創傷類型__OTHER_RARE,5905,0,0.0
2021,EMT_台北_創傷類型__MISSING,5905,0,0.0
2021,EMT_特殊表類型__OHCA,5905,0,0.0
2021,EMT_特殊表類型__呼吸喘/慢/使用呼吸輔助肌肉,5905,0,0.0
2021,EMT_特殊表類型__心臟不適,5905,0,0.0
2021,EMT_特殊表類型__癲癇重積,5905,0,0.0
2021,EMT_特殊表類型__腦中風評估,5905,0,0.0
2021,EMT_特殊表類型__過敏性休克,5905,0,0.0
2021,EMT_特殊表類型__OTHER_RARE,5905,0,0.0
2021,EMT_特殊表類型__MISSING,5905,0,0.0
2021,EMT_台北_心梗登錄__OTHER_RARE,5905,0,0.0
2021,EMT_台北_心梗登錄__MISSING,5905,0,0.0
2021,EMT_台北_中風登錄__OTHER_RARE,5905,0,0.0
2021,EMT_台北_中風登錄__MISSING,5905,0,0.0
2021,EMT_台北_CPR停止登錄__OTHER_RARE,5905,0,0.0
2021,EMT_台北_CPR停止登錄__MISSING,5905,0,0.0
2021,EMT_問卷_交通事故患者__乘客,5905,0,0.0
2021,EMT_問卷_交通事故患者__行人,5905,0,0.0
2021,EMT_問卷_交通事故患者__駕駛,5905,0,0.0
2021,EMT_問卷_交通事故患者__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_交通事故患者__MISSING,5905,0,0.0
2021,EMT_問卷_交通事故種類__人,5905,0,0.0
2021,EMT_問卷_交通事故種類__人、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__機車,5905,0,0.0
2021,EMT_問卷_交通事故種類__機車、人,5905,0,0.0
2021,EMT_問卷_交通事故種類__機車、人、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__機車、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__機車、腳踏車,5905,0,0.0
2021,EMT_問卷_交通事故種類__機車、腳踏車、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車、人,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車、人、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車、機車,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車、機車、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__汽車、腳踏車,5905,0,0.0
2021,EMT_問卷_交通事故種類__腳踏車,5905,0,0.0
2021,EMT_問卷_交通事故種類__腳踏車、其他,5905,0,0.0
2021,EMT_問卷_交通事故種類__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_交通事故種類__MISSING,5905,0,0.0
2021,EMT_問卷_保護裝置狀態__安全帶,5905,0,0.0
2021,EMT_問卷_保護裝置狀態__安全帽,5905,0,0.0
2021,EMT_問卷_保護裝置狀態__無,5905,0,0.0
2021,EMT_問卷_保護裝置狀態__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_保護裝置狀態__MISSING,5905,0,0.0
2021,EMT_問卷_非交通事故種類__其他,5905,0,0.0
2021,EMT_問卷_非交通事故種類__切割,5905,0,0.0
2021,EMT_問卷_非交通事故種類__墜落,5905,0,0.0
2021,EMT_問卷_非交通事故種類__壓夾,5905,0,0.0
2021,EMT_問卷_非交通事故種類__撞擊,5905,0,0.0
2021,EMT_問卷_非交通事故種類__生物咬螫,5905,0,0.0
2021,EMT_問卷_非交通事故種類__跌摔,5905,0,0.0
2021,EMT_問卷_非交通事故種類__鈍毆,5905,0,0.0
2021,EMT_問卷_非交通事故種類__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_非交通事故種類__MISSING,5905,0,0.0
2021,EMT_問卷_危急個案__否,5905,0,0.0
2021,EMT_問卷_危急個案__是,5905,0,0.0
2021,EMT_問卷_危急個案__OTHER_RARE,5905,0,0.0
2021,EMT_問卷_危急個案__MISSING,5905,0,0.0
2021,EMT_現場_意識_AVPU,5905,1,0.0001693480101608
2021,EMT_過去病史__HIV(+),5905,0,0.0
2021,EMT_過去病史__不詳,5905,0,0.0
2021,EMT_過去病史__其他,5905,0,0.0
2021,EMT_過去病史__心臟疾病,5905,0,0.0
2021,EMT_過去病史__惡性腫瘤,5905,0,0.0
2021,EMT_過去病史__氣喘,5905,0,0.0
2021,EMT_過去病史__癲癇,5905,0,0.0
2021,EMT_過去病史__精神疾病,5905,0,0.0
2021,EMT_過去病史__糖尿病,5905,0,0.0
2021,EMT_過去病史__肝臟疾病,5905,0,0.0
2021,EMT_過去病史__肺臟疾病,5905,0,0.0
2021,EMT_過去病史__腎臟疾病,5905,0,0.0
2021,EMT_過去病史__腦血管疾病,5905,0,0.0
2021,EMT_過去病史__高血壓,5905,0,0.0
2021,EMT_過去病史__OTHER_RARE,5905,0,0.0
2021,EMT_過去病史__source_available,5905,0,0.0
2021,EMT_過去病史__explicit_none,5905,0,0.0
2021,EMT_過去病史__source_missing,5905,0,0.0
2021,EMT_過敏史__不清楚,5905,0,0.0
2021,EMT_過敏史__不詳,5905,0,0.0
2021,EMT_過敏史__其他,5905,0,0.0
2021,EMT_過敏史__藥物,5905,0,0.0
2021,EMT_過敏史__食物,5905,0,0.0
2021,EMT_過敏史__OTHER_RARE,5905,0,0.0
2021,EMT_過敏史__source_available,5905,0,0.0
2021,EMT_過敏史__explicit_none,5905,0,0.0
2021,EMT_過敏史__source_missing,5905,0,0.0
2021,EMT_主訴_結構化__OHCA,5905,0,0.0
2021,EMT_主訴_結構化__上腹痛,5905,0,0.0
2021,EMT_主訴_結構化__下腹痛,5905,0,0.0
2021,EMT_主訴_結構化__其他,5905,0,0.0
2021,EMT_主訴_結構化__冒冷汗,5905,0,0.0
2021,EMT_主訴_結構化__吐.咳血,5905,0,0.0
2021,EMT_主訴_結構化__呼吸喘.慢.使用輔助肌,5905,0,0.0
2021,EMT_主訴_結構化__呼吸道梗塞,5905,0,0.0
2021,EMT_主訴_結構化__嘔吐.噁心,5905,0,0.0
2021,EMT_主訴_結構化__心臟不適,5905,0,0.0
2021,EMT_主訴_結構化__急產,5905,0,0.0
2021,EMT_主訴_結構化__急產（接生）,5905,0,0.0
2021,EMT_主訴_結構化__挫.擦傷,5905,0,0.0
2021,EMT_主訴_結構化__撕裂.切割傷,5905,0,0.0
2021,EMT_主訴_結構化__斷肢,5905,0,0.0
2021,EMT_主訴_結構化__昏厥,5905,0,0.0
2021,EMT_主訴_結構化__無意識.意識不清,5905,0,0.0
2021,EMT_主訴_結構化__燒燙傷,5905,0,0.0
2021,EMT_主訴_結構化__疑似一氧化碳中毒,5905,0,0.0
2021,EMT_主訴_結構化__疑似毒物.氣中毒,5905,0,0.0
2021,EMT_主訴_結構化__疑似藥物過量,5905,0,0.0
2021,EMT_主訴_結構化__癲癇.抽搐,5905,0,0.0
2021,EMT_主訴_結構化__發燒.發冷,5905,0,0.0
2021,EMT_主訴_結構化__碎裂傷,5905,0,0.0
2021,EMT_主訴_結構化__穿刺傷,5905,0,0.0
2021,EMT_主訴_結構化__肢體無力,5905,0,0.0
2021,EMT_主訴_結構化__肢體疼痛,5905,0,0.0
2021,EMT_主訴_結構化__肢體麻痺,5905,0,0.0
2021,EMT_主訴_結構化__背.肩痛,5905,0,0.0
2021,EMT_主訴_結構化__胸痛.悶,5905,0,0.0
2021,EMT_主訴_結構化__腹瀉,5905,0,0.0
2021,EMT_主訴_結構化__虛弱,5905,0,0.0
2021,EMT_主訴_結構化__血便.尿,5905,0,0.0
2021,EMT_主訴_結構化__血腫,5905,0,0.0
2021,EMT_主訴_結構化__行為神智異常,5905,0,0.0
2021,EMT_主訴_結構化__過敏,5905,0,0.0
2021,EMT_主訴_結構化__非外傷出血,5905,0,0.0
2021,EMT_主訴_結構化__頭暈,5905,0,0.0
2021,EMT_主訴_結構化__頭痛,5905,0,0.0
2021,EMT_主訴_結構化__骨折.脫位,5905,0,0.0
2021,EMT_主訴_結構化__OTHER_RARE,5905,0,0.0
2021,EMT_主訴_結構化__source_available,5905,0,0.0
2021,EMT_主訴_結構化__explicit_none,5905,0,0.0
2021,EMT_主訴_結構化__source_missing,5905,0,0.0
2021,EMT_紅旗__DNR.放棄急救,5905,0,0.0
2021,EMT_紅旗__休克.低血壓,5905,0,0.0
2021,EMT_紅旗__呼吸窘迫.低血氧,5905,0,0.0
2021,EMT_紅旗__大出血,5905,0,0.0
2021,EMT_紅旗__心跳呼吸停止.PEA,5905,0,0.0
2021,EMT_紅旗__意識改變,5905,0,0.0
2021,EMT_紅旗__抽搐,5905,0,0.0
2021,EMT_紅旗__疑似中風,5905,0,0.0
2021,EMT_紅旗__胸痛疑似ACS,5905,0,0.0
2021,EMT_紅旗__OTHER_RARE,5905,0,0.0
2021,EMT_紅旗__source_available,5905,0,0.0
2021,EMT_紅旗__explicit_none,5905,0,0.0
2021,EMT_紅旗__source_missing,5905,0,0.0
2021,EMT_創傷機轉_合併__交通-機車,5905,0,0.0
2021,EMT_創傷機轉_合併__交通-汽車,5905,0,0.0
2021,EMT_創傷機轉_合併__交通-腳踏車,5905,0,0.0
2021,EMT_創傷機轉_合併__交通-行人,5905,0,0.0
2021,EMT_創傷機轉_合併__其他外傷,5905,0,0.0
2021,EMT_創傷機轉_合併__燒燙,5905,0,0.0
2021,EMT_創傷機轉_合併__生物咬螫,5905,0,0.0
2021,EMT_創傷機轉_合併__穿刺切割,5905,0,0.0
2021,EMT_創傷機轉_合併__跌落墜落,5905,0,0.0
