outcome,model,model_family,curve_type,grid_prediction,observed_probability,lower_ci,upper_ci,bootstrap_b,bootstrap_success,bootstrap_failures,bootstrap_minimum_success_required,status,kernel_bandwidth_logit,n,events,validation_cohort_n,coverage_rate,source_id
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.03995520845199513,0.05462692858556285,0.04337229182979502,0.07616249537887748,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.04149282330177065,0.05579025032122572,0.044374771717982646,0.07751234703254166,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.04294878487387514,0.05685722958006735,0.04529395779447183,0.07873206928347892,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.0443577036251679,0.05785942322018861,0.04618793147727508,0.0797387701732346,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.045908759071799456,0.05893002784385369,0.047145292730591676,0.08079196484705545,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.04995629264001663,0.06157489817134306,0.049507149678381455,0.08387445079309709,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.056212249161944165,0.06529000523800695,0.052666474654985376,0.08873193441621488,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.06938241400209824,0.07193136893185469,0.058688996783728374,0.09712539285724785,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.07694206749445008,0.07517352889827489,0.06145065164791451,0.10156419472258804,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.07815940381102543,0.07566316001161791,0.061885449715095714,0.10253425153739602,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.08617098654712162,0.07868686403036843,0.06435079748965099,0.10561400527465299,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.10618037997031077,0.08499141319497336,0.06912819957360125,0.11571033675490629,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.14294409950011283,0.09334053971343301,0.07509814372673883,0.12798857936667882,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.15327151294944846,0.09515017790245897,0.07586557064098039,0.1315898400176027,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.16792731381818227,0.09741224128668052,0.07742053244315714,0.13563752708034144,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.19767426633745158,0.10110417996625512,0.0790226384374788,0.14383171250184176,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.23305973106496455,0.10429517327946922,0.07972008729798603,0.1531753668642875,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.25944131135341836,0.10603068842266683,0.07951698465550922,0.16104062296087035,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.26014151742708735,0.10607045636478905,0.07951060666498026,0.16120369251238248,2000,2000,0,1900,ESTIMATED,1.3386877953748135,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.00900840773642251,0.10607042746936057,0.07944803122509125,0.1587928707593021,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.009034614354936014,0.10603065560165408,0.07942995162285987,0.15863698742554372,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.010253907802911896,0.10407027182957447,0.07966121483953481,0.151921248770555,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.01202787259812533,0.10098112492299385,0.07896085300517276,0.1435330736795807,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.014146000128683655,0.09717272907215073,0.07708697109318213,0.1348276513695069,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.015289170604894223,0.09512612427286407,0.0761491879683136,0.1307871892483039,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.016517990030373672,0.09295794952315178,0.07469529997129132,0.1270912343948418,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.022072572793989526,0.08380524018226654,0.06827870889775836,0.11328653916061587,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.02565812261151959,0.07853841745852785,0.06404076183262691,0.10652669015156536,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0277722561729712,0.07566255624197381,0.06178929275229283,0.10246489450004725,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0281466313986786,0.07517017166015327,0.061332037020954876,0.1015923111361794,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.0311812115740752,0.07135626432893122,0.05812663818086408,0.09775896325012917,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.03656904997419687,0.06529000523800695,0.052620931979189746,0.0899212685865941,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.04049643487794774,0.06135988058285687,0.04921420251516385,0.08529165644285822,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.04314241571274566,0.05891446300091376,0.0471403623137155,0.08182488767913342,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.04433985281742284,0.05785660363646572,0.04630138484768048,0.0803240300969355,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.045520495119889454,0.05684165672217724,0.045449841270330166,0.07920246000746609,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.046798477787286,0.055773152882184304,0.04444317228947353,0.07785363367189045,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.04821919218795302,0.054620479118212106,0.043440711558303605,0.07597667014109367,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.09618439131480715,0.029421838904472763,0.022234990414221372,0.04285326410529837,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.15911378049862893,0.014546908800320389,0.009861265718720771,0.023389202681741522,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.2379859664689893,0.006223731527185486,0.0036885917490982485,0.013541862746214514,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.39276020516330834,0.0011404721658774659,0.0005730689680335016,0.006356795921142634,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.5899641582876962,9.920271453357768e-05,4.361768329212129e-05,0.0007641118885305812,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__logistic_l2__raw,missingness_sensitivity,flexible_kernel,0.8505474928300287,3.086942418023294e-07,1.1494486790934565e-07,4.981061415418067e-05,2000,2000,0,1900,ESTIMATED,1.0776036005661438,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.0,0.08327036159790605,0.06661821836031813,0.12480195215004831,2000,2000,0,1900,ESTIMATED,4.127056404575041,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.0016210492616496395,0.003706331854484065,0.0021034620627329624,0.008974990193529118,2000,2000,0,1900,ESTIMATED,4.127056404575041,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.005592619952691276,0.001283951257930331,0.0007179245410691989,0.0031992325600606734,2000,2000,0,1900,ESTIMATED,4.127056404575041,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.030561158493436213,0.0002844464211848196,0.00015738200409247464,0.0007476808578109835,2000,2000,0,1900,ESTIMATED,4.127056404575041,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__isotonic,missingness_sensitivity,flexible_kernel,0.04878048780487805,0.00018522182210759715,0.00010189165513105259,0.0005128113901376417,2000,2000,0,1900,ESTIMATED,4.127056404575041,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.03200746823761207,0.03718012222547965,0.028146365833410167,0.054925285139454126,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0321634234657923,0.03778682193277713,0.02865917523879273,0.05538973888969419,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.03221168449878741,0.03797459484884942,0.02881910042428567,0.05555049417742875,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.032624848989834594,0.03958153822214543,0.03040421847011054,0.056698704582816874,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.03485126297477565,0.04808003609515721,0.03928874508981491,0.06287540642887549,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.037007631102156886,0.055690270200473464,0.04771893226669869,0.06762966732747665,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.038997587398170885,0.06185062468376763,0.05476422028275032,0.0719394092890837,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04006161057915838,0.06474024182995787,0.05784552756688463,0.0740197189362774,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04072552024964463,0.06639156096864605,0.059515044434456946,0.07545477345511643,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.041247757432186005,0.0676071844137826,0.06070682384028763,0.07684650351548866,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04382876853130971,0.07253749102205813,0.06434287641750229,0.08305487518825193,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.045185555939823964,0.07443003638840674,0.06504599718626708,0.08701471040843445,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04545937623741448,0.07475620115249443,0.0652127204101711,0.08774987009018728,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04596256490298683,0.07530827573971188,0.06545657699360519,0.08881546913709945,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.046282083791240346,0.07562760889600924,0.06557110097090711,0.08954904730860345,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.046393975974698666,0.07573379482771045,0.06556027493551059,0.08989973541607056,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04666123046512508,0.07597572840914654,0.06561874333747679,0.09056319458839876,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04707769486423521,0.07632037103207898,0.06576428629616411,0.09140880157654346,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04769582176060385,0.07676105253698183,0.06572253065810138,0.0928399475100222,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.048607901821374366,0.07726284392540733,0.06562631461013928,0.09421353191350743,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.04991093310111306,0.07769160868287557,0.06511639003461298,0.0964596390041559,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.05187266461304744,0.0777599337329661,0.06400184759395909,0.09922654167339606,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.052865265098258944,0.07755867394501569,0.06329942074334949,0.10063709626187768,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.0546023303082205,0.07687358233519542,0.06163669300418175,0.10285967207046119,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__platt,missingness_sensitivity,flexible_kernel,0.058745693532588794,0.07385917202750893,0.0560636974657061,0.10588633536308897,2000,2000,0,1900,ESTIMATED,0.25,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.07169459372758866,0.03064843797507847,0.017107162917105928,0.08368931124009063,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.08574392229318618,0.06298991083408713,0.04209226107269333,0.11743270282084749,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.09207182774941126,0.07675195710406446,0.05312431778376045,0.13591850107928233,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.09642477869987488,0.0851041217659588,0.06001490543920039,0.14663120832418092,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.10572712848583857,0.0990527039929796,0.07205046896872495,0.15937467787160603,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.11233039240042368,0.10546276321337439,0.07779848105186181,0.16356410557204523,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.11730892717838287,0.10837763770967332,0.08084048266671753,0.16843892402060084,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.12091977695624033,0.10949386614211323,0.08181201403150976,0.16787560287317366,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.12339444359143575,0.10979174094443617,0.08247262917204548,0.1684042207274205,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.12502455174922944,0.10978673304541149,0.08249584228582559,0.16830887220398194,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.1257195734977722,0.10973703194727746,0.08232479910803975,0.1681173923763734,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.12775444249312082,0.10943142921453684,0.08189749431669079,0.16748953035686948,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.13097456097602844,0.10847521513978572,0.0813171064229226,0.1661747357373414,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.1327940438191096,0.10768908185796286,0.08052324255927265,0.1645787391830442,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.14305127998193104,0.10027124618995197,0.07514214757248916,0.15311724608159485,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.16284684598445895,0.07563350116788464,0.055207351420489915,0.11881562958562425,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.1672906408707301,0.06912485870254709,0.04982608274021396,0.11047976497640416,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.17347835302352904,0.059968312405553115,0.042807470661281585,0.09774559835221588,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.18364648878574372,0.04547940580550168,0.031635908936440776,0.07818154405193076,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.20584522565205896,0.020724525974365738,0.01399826741499083,0.037248957075004425,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.23233342170715332,0.006190045954628936,0.0039007562521907115,0.013263082804638513,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.26373600959777826,0.0012024078845041704,0.0006929103580643935,0.0036449823263930083,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.26957063674926757,0.0008782827324586085,0.0004983001718426961,0.0028236542830589093,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.2703384308020274,0.0008426529966459022,0.00047777600380981744,0.002726338103487628,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__full_complete_case__xgboost__raw,missingness_sensitivity,flexible_kernel,0.27282112002372744,0.0007369792720508989,0.00041486468271315443,0.0024380678215945874,2000,2000,0,1900,ESTIMATED,0.2829885247646874,17.0,1.0,7504,0.00226545842217484,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.005654354765161879,0.01106708790704821,0.008560216481458643,0.01364762868809091,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.00831353919239905,0.0077345323282343665,0.0062639336437681084,0.009427028566483581,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.009337483325922631,0.006959932851205363,0.004942858034692399,0.009256266596598292,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.010423314188470539,0.00676281795426732,0.004348591274017433,0.009383549146041411,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.030330062444246207,0.019131220902741216,0.00884601908256863,0.031092273655473648,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.036322453271401746,0.024909097077470237,0.015280407937518895,0.03564564815799471,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.06060606060606061,0.047763227702551106,0.034371764584302564,0.06222494209883969,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__isotonic,missingness_sensitivity,flexible_kernel,0.09219858156028368,0.06360397460458549,0.04025160110979145,0.08705734533358464,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
S5,missingness__knn_k5_continuous_ordinal_block__logistic_l2__platt,missingness_sensitivity,flexible_kernel,0.0004660134551030727,0.021130295026178733,0.010597826127734413,0.03258033518883835,2000,2000,0,1900,ESTIMATED,0.25,7504.0,104.0,7504,1.0,s0045
