group,analysis_split,feature,n,missing_n,missing_rate
surgery,overall_le2024,EMT_發生地點_到慈濟_直線km,11443,9,0.0007865070348684785
surgery,overall_le2024,MISS_EMT_發生地點_到慈濟_直線km,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_發生地點_到慈濟_直線km__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_反應時間分,11443,25,0.0021847417635235517
surgery,overall_le2024,MISS_EMT_反應時間分,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_反應時間分__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_反應時間分__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_反應時間分__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場停留分,11443,9,0.0007865070348684785
surgery,overall_le2024,MISS_EMT_現場停留分,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場停留分__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場停留分__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場停留分__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_送醫途中分,11443,9,0.0007865070348684785
surgery,overall_le2024,MISS_EMT_送醫途中分,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_送醫途中分__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_送醫途中分__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_送醫途中分__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_舒張壓,11443,11443,1.0
surgery,overall_le2024,MISS_EMT_現場_舒張壓,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_舒張壓__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_舒張壓__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_舒張壓__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_脈搏,11443,92,0.008039849689766669
surgery,overall_le2024,MISS_EMT_現場_脈搏,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_脈搏__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_脈搏__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_脈搏__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_呼吸,11443,92,0.008039849689766669
surgery,overall_le2024,MISS_EMT_現場_呼吸,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_呼吸__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_呼吸__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_呼吸__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_SPO2,11443,100,0.008738967054094207
surgery,overall_le2024,MISS_EMT_現場_SPO2,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_SPO2__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_SPO2__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_SPO2__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_體溫,11443,104,0.009088525736257975
surgery,overall_le2024,MISS_EMT_現場_體溫,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_體溫__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_體溫__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_體溫__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_GCS,11443,96,0.008389408371930437
surgery,overall_le2024,MISS_EMT_現場_GCS,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_GCS_E,11443,95,0.008302018701389496
surgery,overall_le2024,MISS_EMT_現場_GCS_E,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_E__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_E__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_E__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_GCS_V,11443,96,0.008389408371930437
surgery,overall_le2024,MISS_EMT_現場_GCS_V,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_V__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_V__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_V__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_現場_GCS_M,11443,95,0.008302018701389496
surgery,overall_le2024,MISS_EMT_現場_GCS_M,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_M__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_M__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_M__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_現場_GCS_M__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_舒張壓,11443,847,0.07401905094817793
surgery,overall_le2024,MISS_EMT_車上_舒張壓,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_舒張壓__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_舒張壓__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_舒張壓__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_舒張壓__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_脈搏,11443,640,0.05592938914620292
surgery,overall_le2024,MISS_EMT_車上_脈搏,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_脈搏__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_脈搏__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_脈搏__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_呼吸,11443,643,0.05619155815782575
surgery,overall_le2024,MISS_EMT_車上_呼吸,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_呼吸__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_呼吸__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_呼吸__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_SPO2,11443,645,0.056366337498907626
surgery,overall_le2024,MISS_EMT_車上_SPO2,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_SPO2__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_SPO2__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_SPO2__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_SPO2__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_體溫,11443,657,0.057415013545398935
surgery,overall_le2024,MISS_EMT_車上_體溫,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_體溫__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_體溫__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_體溫__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_體溫__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_GCS,11443,112,0.00978764310058551
surgery,overall_le2024,MISS_EMT_車上_GCS,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_GCS_E,11443,109,0.009525474088962685
surgery,overall_le2024,MISS_EMT_車上_GCS_E,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_E__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_E__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_E__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_E__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_GCS_V,11443,112,0.00978764310058551
surgery,overall_le2024,MISS_EMT_車上_GCS_V,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_V__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_V__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_V__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_V__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_車上_GCS_M,11443,109,0.009525474088962685
surgery,overall_le2024,MISS_EMT_車上_GCS_M,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_M__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_M__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_M__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_車上_GCS_M__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_生命徵象量測次數,11443,537,0.046928253080485885
surgery,overall_le2024,MISS_EMT_生命徵象量測次數,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_生命徵象量測次數__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_生命徵象量測次數__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_生命徵象量測次數__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_生命徵象量測次數__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_問卷_疼痛指數,11443,898,0.07847592414576597
surgery,overall_le2024,MISS_EMT_問卷_疼痛指數,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_疼痛指數__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_疼痛指數__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_疼痛指數__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_疼痛指數__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔尺寸mm,11443,753,0.06580442191732937
surgery,overall_le2024,MISS_EMT_問卷_左瞳孔尺寸mm,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_左瞳孔尺寸mm__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_左瞳孔尺寸mm__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_左瞳孔尺寸mm__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_左瞳孔尺寸mm__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔尺寸mm,11443,744,0.06501791488246089
surgery,overall_le2024,MISS_EMT_問卷_右瞳孔尺寸mm,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖值mgdl,11443,10870,0.9499257187800402
surgery,overall_le2024,MISS_EMT_問卷_血糖值mgdl,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_問卷_氧氣流量Lmin,11443,11257,0.9837455212793847
surgery,overall_le2024,MISS_EMT_問卷_氧氣流量Lmin,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液量ml,11443,11295,0.9870663287599406
surgery,overall_le2024,MISS_EMT_問卷_靜脈輸液量ml,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_體重,11443,656,0.05732762387485799
surgery,overall_le2024,MISS_EMT_體重,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_體重__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_體重__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_體重__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_體重__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_燒燙傷一級%,11443,537,0.046928253080485885
surgery,overall_le2024,MISS_EMT_燒燙傷一級%,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷一級%__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷一級%__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷一級%__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_燒燙傷二級%,11443,537,0.046928253080485885
surgery,overall_le2024,MISS_EMT_燒燙傷二級%,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷二級%__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷二級%__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷二級%__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_燒燙傷三級%,11443,537,0.046928253080485885
surgery,overall_le2024,MISS_EMT_燒燙傷三級%,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷三級%__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷三級%__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷三級%__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_燒燙傷總%,11443,537,0.046928253080485885
surgery,overall_le2024,MISS_EMT_燒燙傷總%,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷總%__source_missing,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷總%__not_measured,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷總%__sentinel,11443,0,0.0
surgery,overall_le2024,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,11443,0,0.0
surgery,overall_le2024,EMT_城市__台北,11443,0,0.0
surgery,overall_le2024,EMT_城市__新北,11443,0,0.0
surgery,overall_le2024,EMT_城市__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_城市__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_性別__女,11443,0,0.0
surgery,overall_le2024,EMT_性別__男,11443,0,0.0
surgery,overall_le2024,EMT_性別__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_性別__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_送醫路由__家屬指定送醫,11443,0,0.0
surgery,overall_le2024,EMT_送醫路由__就近適當,11443,0,0.0
surgery,overall_le2024,EMT_送醫路由__指揮中心,11443,0,0.0
surgery,overall_le2024,EMT_送醫路由__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_送醫路由__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_危急個案__0.0,11443,0,0.0
surgery,overall_le2024,EMT_危急個案__1.0,11443,0,0.0
surgery,overall_le2024,EMT_危急個案__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_危急個案__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__三峽區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__三重區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__中和區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__土城區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__坪林區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__市文山區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__新店區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__新莊區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__板橋區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__樹林區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__永和區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__深坑區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__烏來區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__石碇區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__蘆洲區,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_發生地區__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__Google地標,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__區內概略,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__國道概略,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__無,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__號,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__路名概略(OSM),11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__路段中心,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_距離_定位信心__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_現場_意識__否,11443,0,0.0
surgery,overall_le2024,EMT_現場_意識__清,11443,0,0.0
surgery,overall_le2024,EMT_現場_意識__痛,11443,0,0.0
surgery,overall_le2024,EMT_現場_意識__聲,11443,0,0.0
surgery,overall_le2024,EMT_現場_意識__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_現場_意識__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_派遣分類__BLS,11443,0,0.0
surgery,overall_le2024,EMT_派遣分類__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_派遣分類__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-一般受傷,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-其它,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-割腕,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-吞食藥物,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-孕婦待產,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-急病,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-打架受傷,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-精神異常,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-路倒,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__救護-車禍,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__火警-集合住宅,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__緊急救援-其他,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__緊急救援-車禍救助,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_派遣原因__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_創傷導致的主訴群__肢體麻痺,11443,0,0.0
surgery,overall_le2024,EMT_問卷_創傷導致的主訴群__背部疼痛,11443,0,0.0
surgery,overall_le2024,EMT_問卷_創傷導致的主訴群__胸痛/悶,11443,0,0.0
surgery,overall_le2024,EMT_問卷_創傷導致的主訴群__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_創傷導致的主訴群__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__GCS<15,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__檢查無明顯異常,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__肢體運動感覺異常,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__轉向困難,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__頸椎瘀青疼痛,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸椎固定__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__其他,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__正常,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__溼冷,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__潮紅,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__發紺,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__蒼白,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__蒼白、溼冷,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__黃疸,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_膚色__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔光反射__+,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔光反射__-,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔光反射__無法測量,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔光反射__眼疾,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔光反射__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_左瞳孔光反射__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔光反射__+,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔光反射__-,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔光反射__無法測量,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔光反射__眼疾,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔光反射__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_右瞳孔光反射__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_氣管位置__其他,11443,0,0.0
surgery,overall_le2024,EMT_問卷_氣管位置__正常,11443,0,0.0
surgery,overall_le2024,EMT_問卷_氣管位置__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_氣管位置__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸靜脈怒張__其他,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸靜脈怒張__有,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸靜脈怒張__無,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸靜脈怒張__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_頸靜脈怒張__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__High,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__Low,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__否,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__否、其他,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__否、創傷,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__否、拒絕,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__否、躁動,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__血糖值紀錄,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_血糖狀態__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液種類__0.9%N.S.,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液種類__5%G.W.,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液種類__50%G.W.,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液種類__IV,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液種類__OTHER_RARE,11443,0,0.0
surgery,overall_le2024,EMT_問卷_靜脈輸液種類__MISSING,11443,0,0.0
surgery,overall_le2024,EMT_推定派遣類別__中毒/自傷,11443,0,0.0
surgery,overall_le2024,EMT_推定派遣類別__交通事故傷,11443,0,0.0
