id,group,outcome,model,role,trained_population,target_n,missing_target_rows,coverage,n,events,AUROC,AUPRC,Brier,prevalence
overall_S5_svm_rbf,overall,S5,svm_rbf,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,89,0.7563966916354558,0.042080523685841115,0.011965677753888489,0.012210179722870078
medicine_S5_svm_rbf,medicine,S5,svm_rbf,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,90,0.7237048907882242,0.05380131777449027,0.01830379556733127,0.018867924528301886
surgery_S5_svm_rbf,surgery,S5,svm_rbf,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,14,0.8335274806735147,0.02410015787094494,0.005155114760019316,0.005162241887905605
overall_S5_logistic_l1,overall,S5,logistic_l1,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,89,0.5926560549313359,0.028047002722395575,0.10823756567268943,0.012210179722870078
medicine_S5_logistic_l1,medicine,S5,logistic_l1,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,90,0.5793399810066477,0.04418032306665007,0.152504965484792,0.018867924528301886
surgery_S5_logistic_l1,surgery,S5,logistic_l1,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,14,0.4965318225140316,0.010119522350428723,0.04027562703201145,0.005162241887905605
overall_S5_logistic_l2,overall,S5,logistic_l2,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,89,0.5946145443196005,0.028095144938519064,0.10789955599844538,0.012210179722870078
medicine_S5_logistic_l2,medicine,S5,logistic_l2,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,90,0.5821058879392212,0.04458596127039363,0.15176702535998268,0.018867924528301886
surgery_S5_logistic_l2,surgery,S5,logistic_l2,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,14,0.4986233188605316,0.010222190401802002,0.04031148357364572,0.005162241887905605
overall_S5_score_NEWS2,overall,S5,score_NEWS2,overall_trained_single_score_logistic_probability,overall,7289,6256,score_component_available_subset_of_current_cohort,1033,46,0.5706797057398353,0.058469662736763274,0.241902830145388,0.044530493707647625
medicine_S5_score_NEWS2,medicine,S5,score_NEWS2,overall_trained_single_score_logistic_probability,overall,4770,3784,score_component_available_subset_of_current_cohort,986,51,0.5669707455174583,0.06471878318318552,0.24366423934478848,0.05172413793103448
surgery_S5_score_NEWS2,surgery,S5,score_NEWS2,overall_trained_single_score_logistic_probability,overall,2712,2634,score_component_available_subset_of_current_cohort,78,2,0.7269736842105263,0.06984478935698449,0.2147897436082318,0.02564102564102564
overall_S5_score_rSIG,overall,S5,score_rSIG,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,88,0.65714563272424,0.02843210440826205,0.22665389798301894,0.012084592145015106
medicine_S5_score_rSIG,medicine,S5,score_rSIG,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,78,0.6397247612200884,0.033158889345754936,0.2455289305985305,0.01706036745406824
surgery_S5_score_rSIG,surgery,S5,score_rSIG,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.5840365944734877,0.014554137836654532,0.19448163974223243,0.003720238095238095
overall_S5_score_rSIG_Age,overall,S5,score_rSIG_Age,overall_trained_single_score_logistic_probability,overall,7289,13,score_component_available_subset_of_current_cohort,7276,88,0.732205980927809,0.029905041648198027,0.21754790854973702,0.012094557449147883
medicine_S5_score_rSIG_Age,medicine,S5,score_rSIG_Age,overall_trained_single_score_logistic_probability,overall,4770,201,score_component_available_subset_of_current_cohort,4569,78,0.6852265785131516,0.03278332260906359,0.2601308482668451,0.017071569271175313
surgery_S5_score_rSIG_Age,surgery,S5,score_rSIG_Age,overall_trained_single_score_logistic_probability,overall,2712,27,score_component_available_subset_of_current_cohort,2685,10,0.7474766355140187,0.02131650932896722,0.14656382149420813,0.0037243947858473
overall_S5_score_SIA_G,overall,S5,score_SIA_G,overall_trained_single_score_logistic_probability,overall,7289,13,score_component_available_subset_of_current_cohort,7276,88,0.7322067713866546,0.02990504164819803,0.1992675064280934,0.012094557449147883
medicine_S5_score_SIA_G,medicine,S5,score_SIA_G,overall_trained_single_score_logistic_probability,overall,4770,201,score_component_available_subset_of_current_cohort,4569,78,0.6852280058692886,0.032783322609063595,0.22871592873500385,0.017071569271175313
surgery_S5_score_SIA_G,surgery,S5,score_SIA_G,overall_trained_single_score_logistic_probability,overall,2712,27,score_component_available_subset_of_current_cohort,2685,10,0.7474766355140188,0.02131650932896722,0.14991010925652073,0.0037243947858473
overall_S5_score_SI_G,overall,S5,score_SI_G,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,88,0.6571393143275962,0.02843210440826205,0.21217929371608757,0.012084592145015106
medicine_S5_score_SI_G,medicine,S5,score_SI_G,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,78,0.6397133499937238,0.033158889345754936,0.22949449460768606,0.01706036745406824
surgery_S5_score_SI_G,surgery,S5,score_SI_G,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.5840365944734877,0.014554137836654532,0.18287552523600076,0.003720238095238095
overall_S5_score_SI,overall,S5,score_SI,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.581600343320849,0.017713107104720578,0.24330398432482556,0.012210179722870078
medicine_S5_score_SI,medicine,S5,score_SI,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,86,0.5925443089847351,0.02564460098141915,0.25305657805001913,0.018590575010808474
surgery_S5_score_SI,surgery,S5,score_SI,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,10,0.4046659201194476,0.00497059022457242,0.22669496092906313,0.003718854592785422
overall_S5_score_mSI,overall,S5,score_mSI,overall_trained_single_score_logistic_probability,overall,7289,981,score_component_available_subset_of_current_cohort,6308,72,0.5818310793956241,0.01883133306377233,0.23151559417391898,0.011414077362079899
medicine_S5_score_mSI,medicine,S5,score_mSI,overall_trained_single_score_logistic_probability,overall,4770,764,score_component_available_subset_of_current_cohort,4006,69,0.588778699296529,0.025015777780772873,0.244731350939182,0.017224163754368447
surgery_S5_score_mSI,surgery,S5,score_mSI,overall_trained_single_score_logistic_probability,overall,2712,382,score_component_available_subset_of_current_cohort,2330,10,0.4514008620689655,0.01676364455183147,0.2092906717317728,0.004291845493562232
overall_S5_score_aSI,overall,S5,score_aSI,overall_trained_single_score_logistic_probability,overall,7289,6,score_component_available_subset_of_current_cohort,7283,89,0.6805398068927602,0.0223763193217498,0.22390177837726677,0.012220238912536043
medicine_S5_score_aSI,medicine,S5,score_aSI,overall_trained_single_score_logistic_probability,overall,4770,147,score_component_available_subset_of_current_cohort,4623,86,0.6488920555023041,0.02822227611123961,0.2611457629692418,0.018602638979017955
surgery_S5_score_aSI,surgery,S5,score_aSI,overall_trained_single_score_logistic_probability,overall,2712,26,score_component_available_subset_of_current_cohort,2686,10,0.6140881913303439,0.011111438473258834,0.16304004572598776,0.0037230081906180195
overall_S5_score_rSI,overall,S5,score_rSI,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.581600343320849,0.017713107104720578,0.24725163964233587,0.012210179722870078
medicine_S5_score_rSI,medicine,S5,score_rSI,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,86,0.5925443089847351,0.02564460098141915,0.2532573659690097,0.018590575010808474
surgery_S5_score_rSI,surgery,S5,score_rSI,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,10,0.4046659201194476,0.00497059022457242,0.23675952781724469,0.003718854592785422
overall_S5_score_rSI_sMS,overall,S5,score_rSI_sMS,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.6613927902621723,0.027914085460894075,0.22866310906400716,0.012210179722870078
medicine_S5_score_rSI_sMS,medicine,S5,score_rSI_sMS,overall_trained_single_score_logistic_probability,overall,4770,191,score_component_available_subset_of_current_cohort,4579,79,0.6452911392405063,0.03162089856882937,0.24847996253773288,0.017252675256606245
surgery_S5_score_rSI_sMS,surgery,S5,score_rSI_sMS,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.5731702763256161,0.05706854441363028,0.19486526077076158,0.003720238095238095
overall_S5_score_rSI_GCSM,overall,S5,score_rSI_GCSM,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.6495450998751561,0.02716148800467297,0.22988020538084727,0.012210179722870078
medicine_S5_score_rSI_GCSM,medicine,S5,score_rSI_GCSM,overall_trained_single_score_logistic_probability,overall,4770,191,score_component_available_subset_of_current_cohort,4579,79,0.6377144866385374,0.03211555612752648,0.2461566237579751,0.017252675256606245
surgery_S5_score_rSI_GCSM,surgery,S5,score_rSI_GCSM,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.5393577296489918,0.01645481742426144,0.20205316638007634,0.003720238095238095
overall_S5_score_SIAVPU,overall,S5,score_SIAVPU,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.47024422596754056,0.013027764889741498,0.2508542361910902,0.012210179722870078
medicine_S5_score_SIAVPU,medicine,S5,score_SIAVPU,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,86,0.4842434176826145,0.019808340830194865,0.25088494058833805,0.018590575010808474
surgery_S5_score_SIAVPU,surgery,S5,score_SIAVPU,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,10,0.34427025009331835,0.0032965662104097867,0.2507257408861447,0.003718854592785422
overall_S5_score_sMS,overall,S5,score_sMS,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.6198439450686642,0.022029029524251495,0.21643537473310817,0.012210179722870078
medicine_S5_score_sMS,medicine,S5,score_sMS,overall_trained_single_score_logistic_probability,overall,4770,185,score_component_available_subset_of_current_cohort,4585,79,0.5986659138026934,0.02473580213803562,0.2366786854149637,0.01723009814612868
surgery_S5_score_sMS,surgery,S5,score_sMS,overall_trained_single_score_logistic_probability,overall,2712,21,score_component_available_subset_of_current_cohort,2691,10,0.6387355464378963,0.021351263470828687,0.18369503116784527,0.0037160906726124115
overall_S5_score_qSOFA,overall,S5,score_qSOFA,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,89,0.7120552434456928,0.028587097388823177,0.21830781472094418,0.012210179722870078
medicine_S5_score_qSOFA,medicine,S5,score_qSOFA,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,86,0.6896680667964348,0.034350354748733644,0.25302130568199316,0.018590575010808474
surgery_S5_score_qSOFA,surgery,S5,score_qSOFA,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,10,0.6043486375513252,0.024362751476808026,0.16106815607532105,0.003718854592785422
overall_S5_score_MEWS,overall,S5,score_MEWS,overall_trained_single_score_logistic_probability,overall,7289,1,score_component_available_subset_of_current_cohort,7288,89,0.7052290346193526,0.031758754608783225,0.20102767590064746,0.01221185510428101
medicine_S5_score_MEWS,medicine,S5,score_MEWS,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,86,0.6824377625243315,0.03784564354011305,0.23420725010459953,0.018590575010808474
surgery_S5_score_MEWS,surgery,S5,score_MEWS,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.6364637789395072,0.03270748117877181,0.14664984727908387,0.003720238095238095
overall_S5_score_REMS,overall,S5,score_REMS,overall_trained_single_score_logistic_probability,overall,7289,983,score_component_available_subset_of_current_cohort,6306,72,0.6916840444872205,0.021473738168280673,0.21149109591087772,0.011417697431018078
medicine_S5_score_REMS,medicine,S5,score_REMS,overall_trained_single_score_logistic_probability,overall,4770,810,score_component_available_subset_of_current_cohort,3960,62,0.6318438736159155,0.02363365624967875,0.25155618641618815,0.015656565656565657
surgery_S5_score_REMS,surgery,S5,score_REMS,overall_trained_single_score_logistic_probability,overall,2712,384,score_component_available_subset_of_current_cohort,2328,10,0.7891501294219155,0.01665766941240627,0.14484781079748815,0.00429553264604811
overall_S5_score_RTS,overall,S5,score_RTS,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,88,0.6100870043217833,0.024049100555720834,0.2149716239251967,0.012084592145015106
medicine_S5_score_RTS,medicine,S5,score_RTS,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,78,0.5973505985188227,0.02744224332349794,0.22974772958892442,0.01706036745406824
surgery_S5_score_RTS,surgery,S5,score_RTS,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.6015309932785661,0.02036530337941628,0.19017612146584625,0.003720238095238095
overall_S5_score_rSI_GCS_alias,overall,S5,score_rSI_GCS_alias,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,88,0.65714563272424,0.02843210440826205,0.22665389798301894,0.012084592145015106
medicine_S5_score_rSI_GCS_alias,medicine,S5,score_rSI_GCS_alias,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,78,0.6397247612200884,0.033158889345754936,0.2455289305985305,0.01706036745406824
surgery_S5_score_rSI_GCS_alias,surgery,S5,score_rSI_GCS_alias,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,10,0.5840365944734877,0.014554137836654532,0.19448163974223243,0.003720238095238095
overall_S6_decision_tree,overall,S6,decision_tree,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,308,0.742191932834391,0.11555610790789049,0.19139931192164442,0.04225545342296611
medicine_S6_decision_tree,medicine,S6,decision_tree,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,288,0.7010584777381129,0.12911908147587628,0.261080561413385,0.06037735849056604
surgery_S6_decision_tree,surgery,S6,decision_tree,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,42,0.6859238451935081,0.05129367901702409,0.08691635403822534,0.015486725663716814
overall_S6_random_forest,overall,S6,random_forest,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,308,0.7980418092149936,0.1376089052912555,0.07225246779917582,0.04225545342296611
medicine_S6_random_forest,medicine,S6,random_forest,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,288,0.7418826540730823,0.16186268212875127,0.10493069637879654,0.06037735849056604
surgery_S6_random_forest,surgery,S6,random_forest,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,42,0.8509274121633672,0.08773028159970857,0.0242332941689099,0.015486725663716814
overall_S6_balanced_random_forest,overall,S6,balanced_random_forest,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,308,0.7859305498970303,0.13404696319556272,0.16907130689054725,0.04225545342296611
medicine_S6_balanced_random_forest,medicine,S6,balanced_random_forest,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,288,0.7296981134414199,0.15228921053631791,0.23643133267316416,0.06037735849056604
surgery_S6_balanced_random_forest,surgery,S6,balanced_random_forest,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,42,0.8306670233636526,0.08860337916338366,0.06699360759836609,0.015486725663716814
overall_S6_svm_rbf,overall,S6,svm_rbf,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,308,0.7492865607390746,0.1112389536778178,0.03946108552203293,0.04225545342296611
medicine_S6_svm_rbf,medicine,S6,svm_rbf,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,288,0.681892694233725,0.1209355739318469,0.055868067118855363,0.06037735849056604
surgery_S6_svm_rbf,surgery,S6,svm_rbf,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,42,0.8395755305867666,0.08891695503201583,0.014887832872902695,0.015486725663716814
overall_S6_logistic_l1,overall,S6,logistic_l1,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,308,0.7240924810757213,0.11804373624021967,0.1608400428482266,0.04225545342296611
medicine_S6_logistic_l1,medicine,S6,logistic_l1,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,288,0.6780641082849919,0.1268416169677707,0.23081556606906387,0.06037735849056604
surgery_S6_logistic_l1,surgery,S6,logistic_l1,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,42,0.7350811485642947,0.08154488568658842,0.050696522463165555,0.015486725663716814
overall_S6_logistic_l2,overall,S6,logistic_l2,overall_trained_legacy_baseline,overall,7289,0,exact_current_cohort,7289,308,0.7163753378837178,0.11731532510360536,0.1607067147270101,0.04225545342296611
medicine_S6_logistic_l2,medicine,S6,logistic_l2,overall_trained_legacy_baseline,overall,4770,0,exact_current_cohort,4770,288,0.672310383509346,0.1265427360649412,0.2305656335118422,0.06037735849056604
surgery_S6_logistic_l2,surgery,S6,logistic_l2,overall_trained_legacy_baseline,overall,2712,0,exact_current_cohort,2712,42,0.7187176743356518,0.07843706601961889,0.050775352020625386,0.015486725663716814
overall_S6_score_NEWS2,overall,S6,score_NEWS2,overall_trained_single_score_logistic_probability,overall,7289,6256,score_component_available_subset_of_current_cohort,1033,112,0.5675653404684349,0.12398954897537803,0.2470564999389946,0.10842207163601161
medicine_S6_score_NEWS2,medicine,S6,score_NEWS2,overall_trained_single_score_logistic_probability,overall,4770,3784,score_component_available_subset_of_current_cohort,986,108,0.5559773896903738,0.12314476481753107,0.24831456036760938,0.10953346855983773
surgery_S6_score_NEWS2,surgery,S6,score_NEWS2,overall_trained_single_score_logistic_probability,overall,2712,2634,score_component_available_subset_of_current_cohort,78,8,0.7107142857142857,0.2625092387287509,0.22736992802446898,0.10256410256410256
overall_S6_score_rSIG,overall,S6,score_rSIG,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,308,0.6061239985996223,0.07289116459353719,0.24401317442476578,0.04229607250755287
medicine_S6_score_rSIG,medicine,S6,score_rSIG,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,268,0.5876484214614659,0.08568806340977525,0.2567331320434283,0.05861767279090114
surgery_S6_score_rSIG,surgery,S6,score_rSIG,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,40,0.5676123489425982,0.06434768203687645,0.2222874167185904,0.01488095238095238
overall_S6_score_rSIG_Age,overall,S6,score_rSIG_Age,overall_trained_single_score_logistic_probability,overall,7289,13,score_component_available_subset_of_current_cohort,7276,308,0.6681299111336425,0.08149421417713842,0.2432253522225477,0.04233095107201759
medicine_S6_score_rSIG_Age,medicine,S6,score_rSIG_Age,overall_trained_single_score_logistic_probability,overall,4770,201,score_component_available_subset_of_current_cohort,4569,268,0.6239294402204276,0.09135729570231786,0.27010556679338554,0.05865616108557671
surgery_S6_score_rSIG_Age,surgery,S6,score_rSIG_Age,overall_trained_single_score_logistic_probability,overall,2712,27,score_component_available_subset_of_current_cohort,2685,40,0.6755103969754253,0.07759345482491924,0.19848792758101508,0.0148975791433892
overall_S6_score_SIA_G,overall,S6,score_SIA_G,overall_trained_single_score_logistic_probability,overall,7289,13,score_component_available_subset_of_current_cohort,7276,308,0.6681287462537462,0.08149374292971777,0.2332699180793076,0.04233095107201759
medicine_S6_score_SIA_G,medicine,S6,score_SIA_G,overall_trained_single_score_logistic_probability,overall,4770,201,score_component_available_subset_of_current_cohort,4569,268,0.6239281388916843,0.09135717004826613,0.25227964963177424,0.05865616108557671
surgery_S6_score_SIA_G,surgery,S6,score_SIA_G,overall_trained_single_score_logistic_probability,overall,2712,27,score_component_available_subset_of_current_cohort,2685,40,0.6755103969754253,0.07759345482491924,0.20142328127664264,0.0148975791433892
overall_S6_score_SI_G,overall,S6,score_SI_G,overall_trained_single_score_logistic_probability,overall,7289,7,score_component_available_subset_of_current_cohort,7282,308,0.6061226019463759,0.07289212374633675,0.23772173976680544,0.04229607250755287
medicine_S6_score_SI_G,medicine,S6,score_SI_G,overall_trained_single_score_logistic_probability,overall,4770,198,score_component_available_subset_of_current_cohort,4572,268,0.5876419193530489,0.0856887043967694,0.24967819732748162,0.05861767279090114
surgery_S6_score_SI_G,surgery,S6,score_SI_G,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,40,0.5676406722054381,0.06435008863182172,0.21748219252999518,0.01488095238095238
overall_S6_score_SI,overall,S6,score_SI,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.5490731335703403,0.055440352658478805,0.251720137095442,0.04225545342296611
medicine_S6_score_SI,medicine,S6,score_SI,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,276,0.5359620189905048,0.07461004880591185,0.2576255765691025,0.05966277561608301
surgery_S6_score_SI,surgery,S6,score_SI,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,41,0.5055403065359958,0.01556153194937457,0.24188873156511284,0.015247303830420231
overall_S6_score_mSI,overall,S6,score_mSI,overall_trained_single_score_logistic_probability,overall,7289,981,score_component_available_subset_of_current_cohort,6308,258,0.5320328015888269,0.05086978796825615,0.24539617128749894,0.0409004438807863
medicine_S6_score_mSI,medicine,S6,score_mSI,overall_trained_single_score_logistic_probability,overall,4770,764,score_component_available_subset_of_current_cohort,4006,228,0.5043528786232389,0.062091222032643986,0.25375383812775454,0.05691462805791313
surgery_S6_score_mSI,surgery,S6,score_mSI,overall_trained_single_score_logistic_probability,overall,2712,382,score_component_available_subset_of_current_cohort,2330,38,0.5467931937172774,0.024898270607788025,0.23172405905636562,0.01630901287553648
overall_S6_score_aSI,overall,S6,score_aSI,overall_trained_single_score_logistic_probability,overall,7289,6,score_component_available_subset_of_current_cohort,7283,308,0.6358448540706605,0.06872734903446515,0.2462972272088483,0.04229026500068653
medicine_S6_score_aSI,medicine,S6,score_aSI,overall_trained_single_score_logistic_probability,overall,4770,147,score_component_available_subset_of_current_cohort,4623,276,0.5951830847861094,0.08422480218566292,0.269287740732244,0.05970149253731343
surgery_S6_score_aSI,surgery,S6,score_aSI,overall_trained_single_score_logistic_probability,overall,2712,26,score_component_available_subset_of_current_cohort,2686,41,0.6309557840379916,0.022926188223774204,0.20885962115621703,0.01526433358153388
overall_S6_score_rSI,overall,S6,score_rSI,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.5490731335703403,0.055440352658478805,0.2515227489934047,0.04225545342296611
medicine_S6_score_rSI,medicine,S6,score_rSI,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,276,0.5359620189905048,0.07461004880591185,0.2551902368081902,0.05966277561608301
surgery_S6_score_rSI,surgery,S6,score_rSI,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,41,0.5055403065359958,0.01556153194937457,0.24539863085889924,0.015247303830420231
overall_S6_score_rSI_sMS,overall,S6,score_rSI_sMS,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.6110937479652563,0.07335132081398374,0.24427972245847301,0.04225545342296611
medicine_S6_score_rSI_sMS,medicine,S6,score_rSI_sMS,overall_trained_single_score_logistic_probability,overall,4770,191,score_component_available_subset_of_current_cohort,4579,268,0.5904831271616864,0.08469847326673915,0.2578247160588421,0.058528062895828785
surgery_S6_score_rSI_sMS,surgery,S6,score_rSI_sMS,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,40,0.5790030211480363,0.06086760009993769,0.22113423233751933,0.01488095238095238
overall_S6_score_rSI_GCSM,overall,S6,score_rSI_GCSM,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.5935642569720783,0.07062800882977141,0.24562820472469307,0.04225545342296611
medicine_S6_score_rSI_GCSM,medicine,S6,score_rSI_GCSM,overall_trained_single_score_logistic_probability,overall,4770,191,score_component_available_subset_of_current_cohort,4579,268,0.5777328562476414,0.08387503679152811,0.2566127521822839,0.058528062895828785
surgery_S6_score_rSI_GCSM,surgery,S6,score_rSI_GCSM,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,40,0.5462943731117824,0.08672485028988605,0.2268100315197699,0.01488095238095238
overall_S6_score_SIAVPU,overall,S6,score_SIAVPU,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.47457733142090686,0.04724094243960064,0.2502621830880681,0.04225545342296611
medicine_S6_score_SIAVPU,medicine,S6,score_SIAVPU,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,276,0.478168415792104,0.06647452173580218,0.2502609535446825,0.05966277561608301
surgery_S6_score_SIAVPU,surgery,S6,score_SIAVPU,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,41,0.4135979294082971,0.012560368689513303,0.2502554090266229,0.015247303830420231
overall_S6_score_sMS,overall,S6,score_sMS,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.5865535767770403,0.0610388018550453,0.23335431940471496,0.04225545342296611
medicine_S6_score_sMS,medicine,S6,score_sMS,overall_trained_single_score_logistic_probability,overall,4770,185,score_component_available_subset_of_current_cohort,4585,268,0.568520324022694,0.07233111442708565,0.2487404096285104,0.058451472191930205
surgery_S6_score_sMS,surgery,S6,score_sMS,overall_trained_single_score_logistic_probability,overall,2712,21,score_component_available_subset_of_current_cohort,2691,40,0.5888061109015466,0.04026946634283591,0.20853353157233803,0.014864362690449646
overall_S6_score_qSOFA,overall,S6,score_qSOFA,overall_trained_single_score_logistic_probability,overall,7289,0,exact_current_cohort,7289,308,0.6394199376042952,0.0693057839291251,0.2455805654701789,0.04225545342296611
medicine_S6_score_qSOFA,medicine,S6,score_qSOFA,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,276,0.6142499583541562,0.08341812744326556,0.26700604116103893,0.05966277561608301
surgery_S6_score_qSOFA,surgery,S6,score_qSOFA,overall_trained_single_score_logistic_probability,overall,2712,23,score_component_available_subset_of_current_cohort,2689,41,0.6173550217375285,0.045507961661571616,0.20992391392721763,0.015247303830420231
overall_S6_score_MEWS,overall,S6,score_MEWS,overall_trained_single_score_logistic_probability,overall,7289,1,score_component_available_subset_of_current_cohort,7288,308,0.6474695791314703,0.07318841329240729,0.23318655518047862,0.04226125137211855
medicine_S6_score_MEWS,medicine,S6,score_MEWS,overall_trained_single_score_logistic_probability,overall,4770,144,score_component_available_subset_of_current_cohort,4626,276,0.6219944194569381,0.08718332148966658,0.25554389346139955,0.05966277561608301
surgery_S6_score_MEWS,surgery,S6,score_MEWS,overall_trained_single_score_logistic_probability,overall,2712,24,score_component_available_subset_of_current_cohort,2688,41,0.5719913017037235,0.03833039919374129,0.19680384944797544,0.01525297619047619
overall_S6_score_REMS,overall,S6,score_REMS,overall_trained_single_score_logistic_probability,overall,7289,983,score_component_available_subset_of_current_cohort,6306,258,0.6629727041548746,0.07488002762931206,0.2372816353017839,0.04091341579448145
medicine_S6_score_REMS,medicine,S6,score_REMS,overall_trained_single_score_logistic_probability,overall,4770,810,score_component_available_subset_of_current_cohort,3960,221,0.6187646659462023,0.08120037834511001,0.26087001516003283,0.05580808080808081
surgery_S6_score_REMS,surgery,S6,score_REMS,overall_trained_single_score_logistic_probability,overall,2712,384,score_component_available_subset_of_current_cohort,2328,37,0.6828954663961213,0.05975761721204917,0.19823779628810317,0.015893470790378006
